combination_rank,pnl_rank,isin,number_of_signals,number_of_trades,gross_pnl,net_pnl,gross_return_pct,net_return_pct,annualized_volatility,sharpe,sortino,max_drawdown,win_rate,average_trade_return,median_trade_return,profit_factor,best_trade,worst_trade,exposure_pct,turnover,trade_std,standard_error,t_stat,p_value,confidence_95_low,confidence_95_high,positive_months,negative_months,best_month,worst_month,monthly_return_std,buy_hold_pnl,excess_pnl,pnl_0bps,pnl_5bps,pnl_10bps,pnl_20bps,pnl_30bps,symbol,company_name,series,first_traded_date,last_traded_date,sessions_available,median_daily_value,median_volume,pct_near_zero_volume,average_daily_range,circuit_like_sessions,corporate_action_observations,coverage_ratio,liquidity_flag,coverage_flag,new_listing_flag,suspension_flag,strategy,parameters,execution_class,evaluation_start,evaluation_end,score_net_pnl,score_sharpe,score_pnl_30bps,score_max_drawdown,score_excess_pnl,combination_score,positive_pillars,evidence_tier,sample_tier,profit_rank,comparable_rank
74,14,INE393A01011,173,173,11436285.45455384,8135329.43188455,114.36285454553838,81.3532943188455,0.3829629224004711,11.806442862245214,15.452533586437005,-0.0873030503103129,0.8728323699421965,0.0261354327264717,0.0266857142857143,11.948382787905247,0.091623188405797,-0.0873030503103129,0.6865079365079365,346.0,0.0251776715500463,0.0019142229209853,13.65328585294501,3.1750508786297625e-29,0.0223570396609981,0.0299138257919453,12,1,0.8653281829120776,-0.0165165932032975,0.2828608429644428,-30014.67710371835,8165344.108988268,11436285.45455384,9647857.19765614,8135329.43188455,5775029.023336262,4088437.054775584,DELTAMAGNT,DELTA MANUFACTURING LTD,EQ,2025-08-20,2026-08-27,252,244416.96,3739.0,0.0,0.0590879080368488,0,0,1.0,LOW,FULL,False,False,gap_fade_100,"{""gap_threshold"":0.01}",INTRADAY_SHORT_ALLOWED_RESEARCH,2025-08-20,2026-08-27,99.92168237853517,99.98259608411892,99.93038433647571,84.15808556925309,99.92168237853517,97.57106598984772,5,ROBUST POSITIVE,LOW LIQUIDITY,28,
75,59,INE020G01017,169,169,4408101.605551549,3138102.3462409144,44.08101605551549,31.381023462409143,0.3580824458415911,9.953206588434014,13.566060480926408,-0.0816430563301729,0.8224852071005917,0.0210891630719117,0.0190670655696832,10.12256248684085,0.100286401925391,-0.0816430563301728,0.6706349206349206,338.0,0.0247557203006422,0.0019042861769724,11.074576566763872,9.460308561045473e-22,0.0173297495016442,0.0248485766421793,13,0,0.549664305966344,0.0672811676328846,0.1344783372643792,-14628.019323671484,3152730.365564586,4408101.605551549,3721002.520067743,3138102.3462409144,2224370.5769933835,1567389.1820823357,INSPIRISYS,INSPIRISYS SOLUTIONS LTD,BE,2025-08-20,2026-08-27,252,517940.415,5773.0,0.0,0.0506912686790251,4,0,1.0,LOW,FULL,False,False,gap_fade_050,"{""gap_threshold"":0.005}",INTRADAY_SHORT_ALLOWED_RESEARCH,2025-08-20,2026-08-27,99.66642494561276,99.91298042059464,99.67222625090646,85.28208846990573,99.66642494561276,97.55924583031184,5,ROBUST POSITIVE,LOW LIQUIDITY,116,
76,99,INE403Y01018,176,176,2807569.0692331824,1957527.3109666817,28.075690692331825,19.575273109666817,0.4185350799258892,7.472566177571626,12.816407683554182,-0.0720759860089252,0.7272727272727273,0.0177700629680763,0.0151256499444396,4.692021983347908,0.1165567010309278,-0.0720759860089252,0.6984126984126984,352.0,0.0300205019328581,0.0022628804756688,7.852850894753488,3.925298424319765e-13,0.0133040138613931,0.0222361120747595,13,0,0.6021919827441384,0.0818006168390022,0.144850055924558,-40656.63733560417,1998183.9483022855,2807569.0692331824,2346103.0109819523,1957527.3109666817,1355007.566726964,928224.151113398,INNOVANA,INNOVANA THINKLABS LTD,EQ,2025-08-20,2026-08-27,252,2171131.25,5339.0,0.0,0.0563263607099217,0,0,1.0,OK,FULL,False,False,gap_fade_050,"{""gap_threshold"":0.005}",INTRADAY_SHORT_ALLOWED_RESEARCH,2025-08-20,2026-08-27,99.41116751269035,99.29804205946337,99.37055837563452,87.248730964467,99.41696881798404,97.55721537345903,5,ROBUST POSITIVE,COMPARABLE,204,9
77,30,INE370E01029,251,251,1840714.5099051208,1081032.7360484728,18.40714509905121,10.810327360484727,0.2756384466091661,9.13644819186639,21.698265235172254,-0.0588039514824798,0.5298804780876494,0.0100332923790086,0.0108205128205127,5.687356967118862,0.0637894736842106,-0.0397358490566037,0.996031746031746,502.0,0.0173867526014806,0.00109744209301,9.142434432680842,2.1872452460155465e-17,0.0078718819399533,0.0121947028180639,12,1,0.4315640838664636,-0.0024342858550728,0.1262155494827432,-37349.39759036159,1118382.1336388343,1840714.5099051208,1414136.963777942,1081032.7360484728,618016.5110397179,336091.3161468544,VIVIDHA,VISAGAR POLYTEX LTD,EQ,2025-08-20,2026-08-27,252,190161.73,299810.0,0.0,0.056523412882999,0,0,1.0,LOW,FULL,False,False,close_to_open,{},LONG_ONLY,2025-08-20,2026-08-27,98.84844089920232,99.81725888324873,98.22189992748368,89.6301667875272,98.88324873096447,97.54111675126904,5,ROBUST POSITIVE,LOW LIQUIDITY,398,
78,109,INE452L01012,183,183,2651769.7708654883,1820022.289977372,26.51769770865488,18.20022289977372,0.380424757247435,7.998981144309961,14.184861165975166,-0.0735648441352813,0.7540983606557377,0.0166284724592946,0.0171415313225057,4.769226744892346,0.1037382333978078,-0.0432371134020617,0.7261904761904762,366.0,0.0267563043669132,0.0019778829320156,8.407207620902165,1.1869455003469552e-14,0.0127259431393073,0.020531001779282,13,0,0.649648927571185,0.0079415197366725,0.1854059588166859,-16751.140395337003,1836773.4303727087,2651769.7708654883,2198781.19346822,1820022.289977372,1238727.60499525,832757.4388043149,INCREDIBLE,INCREDIBLE INDUSTRIES LTD,EQ,2025-08-20,2026-08-27,252,192861.265,5200.0,0.0039682539682539,0.060529196359646,0,0,1.0,LOW,FULL,False,False,gap_fade_050,"{""gap_threshold"":0.005}",INTRADAY_SHORT_ALLOWED_RESEARCH,2025-08-20,2026-08-27,99.35605511240028,99.55039883973895,99.29804205946337,87.00507614213197,99.35315445975344,97.53009427121103,5,ROBUST POSITIVE,LOW LIQUIDITY,223,
79,357,INE253B01015,166,166,690319.7333598319,469175.3825609151,6.903197333598318,4.691753825609151,0.2041209864400344,8.64897465650373,68.01691607902977,-0.0243975831802352,0.5421686746987951,0.0106351640878337,0.0023012911349114,10.640286641970414,0.0387993338884262,-0.0096196281621456,0.6587301587301587,332.0,0.0145836049758893,0.001131907266873,9.395790979604133,4.590927828191721e-17,0.0084002747310933,0.0128700534445741,13,0,0.3102227161635349,0.0426016532510424,0.0862554533390735,-26251.09745390696,495426.4800148221,690319.7333598319,570748.5008775891,469175.3825609151,309644.26756230445,194634.78905495035,21STCENMGM,21ST CENTURY MGMT SERVICE,EQ,2025-08-20,2026-08-27,252,161961.18,3988.0,0.0,0.0269107019802769,28,0,1.0,LOW,FULL,False,False,gap_fade_100,"{""gap_threshold"":0.01}",INTRADAY_SHORT_ALLOWED_RESEARCH,2025-08-20,2026-08-27,97.52574329224075,99.73023930384336,97.40971718636693,94.65409717186367,97.57795503988397,97.5231327048586,5,ROBUST POSITIVE,LOW LIQUIDITY,854,
80,100,INE975G01012,168,168,2559891.37687395,1812411.9946833916,25.5989137687395,18.124119946833915,0.3443111168852518,8.788784602622458,17.61720654331956,-0.0763595630045982,0.7916666666666666,0.0180123585868621,0.0174489976043374,6.372594041546607,0.0761250000000001,-0.037,0.6666666666666666,336.0,0.0244595210834309,0.0018870930208209,9.54502951795486,1.6708019444950525e-17,0.0142867256426558,0.0217379915310685,13,0,0.5456651791832352,0.0837636639925549,0.1436987428078168,-32522.79635258361,1844934.791035975,2559891.37687395,2155578.118408732,1812411.9946833916,1274095.511570644,886663.7536463543,IL&FSTRANS,IL&FS TRANS NET LTD,BZ,2025-08-20,2026-08-27,252,102631.24,39062.0,0.0,0.0502021428823633,1,0,1.0,LOW,FULL,False,False,gap_fade_100,"{""gap_threshold"":0.01}",INTRADAY_SHORT_ALLOWED_RESEARCH,2025-08-20,2026-08-27,99.3502538071066,99.7447425670776,99.32704858593183,86.49166062364031,99.35605511240028,97.49688179840464,5,ROBUST POSITIVE,LOW LIQUIDITY,225,
81,83,INE697V01011,143,143,2929361.691196756,2190288.211979506,29.29361691196756,21.90288211979506,0.4331040161531039,7.482959684871361,11.934450896185744,-0.077,0.7692307692307693,0.0226636356099968,0.0210072732670327,6.625864815011079,0.1688222811671087,-0.0769999999999999,0.5674603174603174,286.0,0.0330454700923876,0.0027634010331687,8.20135598777311,1.2845752619909465e-13,0.0172009140678477,0.0281263571521459,13,0,0.5306660659806881,0.054843975635425,0.146647619018018,31098.81634322414,2159189.395636282,2929361.691196756,2534209.7756390446,2190288.211979506,1630576.8515969266,1206930.366585728,PANSARI,PANSARI DEVELOPERS LTD,EQ,2025-08-20,2026-08-27,249,252332.0,906.0,0.0963855421686747,0.057432805001269,8,0,0.988095238095238,LOW,FULL,False,True,gap_fade_100,"{""gap_threshold"":0.01}",INTRADAY_SHORT_ALLOWED_RESEARCH,2025-08-20,2026-08-27,99.48658448150834,99.30964467005076,99.53299492385787,86.33937635968093,99.47498187092096,97.48607686729514,5,ROBUST POSITIVE,LOW LIQUIDITY,178,
82,12,INE210A01017,164,164,12869096.674399529,9328110.00053357,128.6909667439953,93.2811000053357,0.4623093044963919,10.145400961601176,16.327244755997373,-0.0899547862945955,0.8353658536585366,0.0285994711121638,0.0277172920892495,11.838007538617784,0.1437044673539519,-0.0899547862945955,0.6507936507936508,328.0,0.0319162104412826,0.0024922373249217,11.475420428935951,1.0173451940043409e-22,0.0236782379290979,0.0335207042952297,13,0,0.8432347802986926,0.0886934732996957,0.2136351569988615,-30427.25173210162,9358537.252265671,12869096.674399529,10958618.452447625,9328110.00053357,6749667.791696808,4873284.165687752,WILLAMAGOR,WILLIAMSON MAGOR,EQ,2025-08-20,2026-08-27,252,82845.125,2824.5,0.0198412698412698,0.0629149460776457,0,0,1.0,LOW,FULL,False,False,gap_fade_100,"{""gap_threshold"":0.01}",INTRADAY_SHORT_ALLOWED_RESEARCH,2025-08-20,2026-08-27,99.93908629441624,99.92748368382887,99.94198694706309,83.55329949238579,99.93908629441624,97.47947788252357,5,ROBUST POSITIVE,LOW LIQUIDITY,22,
83,76,INE908V01012,174,174,3599226.3704382204,2529656.1629627603,35.992263704382204,25.296561629627604,0.3267677643426199,10.231149439241854,11.411448077931512,-0.0820042765004561,0.8390804597701149,0.019213849591473,0.0216060587989743,8.300543829425198,0.0948421052631578,-0.0603941605839417,0.6904761904761905,348.0,0.0223569185818776,0.0016948736237374,11.33644970478914,1.2443483673435891e-22,0.0158685566133014,0.0225591425696446,13,0,0.4022950333607062,0.1490008627351653,0.0712085207480399,-16105.769230769118,2545761.9321935293,3599226.3704382204,3019186.1363306725,2529656.1629627603,1768080.630251683,1226171.564941744,LIBAS,LIBAS CONSU PRODUCTS LTD,EQ,2025-08-20,2026-08-27,252,307816.55,28269.0,0.0,0.057706783927446,0,0,1.0,LOW,FULL,False,False,gap_fade_050,"{""gap_threshold"":0.005}",INTRADAY_SHORT_ALLOWED_RESEARCH,2025-08-20,2026-08-27,99.56200145032632,99.93038433647571,99.5416968817984,85.19361856417694,99.55910079767948,97.47577955039884,5,ROBUST POSITIVE,LOW LIQUIDITY,152,
84,11,INE210A01017,179,179,12442007.596460631,8747234.313848961,124.42007596460633,87.4723431384896,0.4730199532002227,9.789618120681428,16.010327308760125,-0.0899547862945956,0.8156424581005587,0.0258697469569429,0.0232173913043477,8.781571906592054,0.1437044673539519,-0.0899547862945955,0.7103174603174603,358.0,0.0325125361923948,0.0024301010504563,10.64554371189008,8.606898987742924e-21,0.0210742319867399,0.0306652619271458,13,0,0.8497359486868441,0.0424530256437925,0.2229678802079054,-30427.25173210162,8777661.565581063,12442007.596460631,10434750.784137093,8747234.313848961,6136653.945091218,4293374.747503726,WILLAMAGOR,WILLIAMSON MAGOR,EQ,2025-08-20,2026-08-27,252,82845.125,2824.5,0.0198412698412698,0.0629149460776457,0,0,1.0,LOW,FULL,False,False,gap_fade_050,"{""gap_threshold"":0.005}",INTRADAY_SHORT_ALLOWED_RESEARCH,2025-08-20,2026-08-27,99.93328498912255,99.89557650471356,99.93328498912255,83.55039883973893,99.93328498912255,97.46831036983322,5,ROBUST POSITIVE,LOW LIQUIDITY,24,
85,83,INE697V01011,162,162,3069835.94458356,2207218.3753060424,30.6983594458356,22.072183753060425,0.4502872979954826,7.231051004122353,11.583327452516844,-0.077,0.7407407407407407,0.0200990766562578,0.0189557095174294,5.1539750551839765,0.1688222811671087,-0.0769999999999999,0.6428571428571429,324.0,0.0333046670247447,0.0026166617664841,7.681190176621144,1.4487473943827166e-12,0.0149316718264453,0.0252664814860704,13,0,0.5626013606902722,0.054843975635425,0.1532488118722667,31098.81634322414,2176119.5589628182,3069835.94458356,2604559.801083941,2207218.3753060424,1578298.9634446923,1120049.8866097934,PANSARI,PANSARI DEVELOPERS LTD,EQ,2025-08-20,2026-08-27,249,252332.0,906.0,0.0963855421686747,0.057432805001269,8,0,0.988095238095238,LOW,FULL,False,True,gap_fade_050,"{""gap_threshold"":0.005}",INTRADAY_SHORT_ALLOWED_RESEARCH,2025-08-20,2026-08-27,99.49238578680203,99.211022480058,99.49818709209572,86.33937635968093,99.48368382886149,97.46258158085571,5,ROBUST POSITIVE,LOW LIQUIDITY,176,
86,70,INE020G01017,150,150,3190146.0845227847,2353361.577049981,31.901460845227845,23.533615770499807,0.3574651641134505,9.182912490951368,11.961237289781428,-0.0816430563301728,0.82,0.0218838088041159,0.0199924686192468,9.857811866828534,0.100286401925391,-0.0816430563301728,0.5952380952380952,300.0,0.0256719282693546,0.0020961041657749,10.44022962285598,1.7170356118496924e-19,0.0177418793507563,0.0260257382574754,13,0,0.549664305966344,0.0672811676328846,0.1282748111540423,-14628.019323671484,2367989.5963736526,3190146.0845227847,2741316.151995034,2353361.577049981,1728344.075681188,1261768.5705989583,INSPIRISYS,INSPIRISYS SOLUTIONS LTD,BE,2025-08-20,2026-08-27,252,517940.415,5773.0,0.0,0.0506912686790251,4,0,1.0,LOW,FULL,False,False,gap_fade_100,"{""gap_threshold"":0.01}",INTRADAY_SHORT_ALLOWED_RESEARCH,2025-08-20,2026-08-27,99.53299492385787,99.83176214648296,99.56200145032632,85.28498912255257,99.52719361856418,97.46018854242205,5,ROBUST POSITIVE,LOW LIQUIDITY,162,
87,24,INE482J01021,251,251,2260598.642147924,1337108.8896022022,22.605986421479237,13.371088896022025,0.2844433681485346,9.55728380783132,22.61344191269465,-0.0688557848330457,0.7529880478087649,0.0108307011818764,0.0082301790281329,7.30880599873724,0.100102102102102,-0.0292479564032698,0.996031746031746,502.0,0.0179410286748724,0.0011324276885396,9.564143734284071,1.140137840728161e-18,0.0086003866686328,0.0130610156951201,13,0,0.4013424235613618,0.0165668970117052,0.1359676846789741,13855.421686746891,1323253.467915455,2260598.642147924,1742083.0210795784,1337108.8896022022,774037.5119292182,431057.6202060996,SHAH,SHAH METACORP LIMITED,EQ,2025-08-20,2026-08-27,252,10094136.6,2120989.0,0.0,0.0551724187049163,0,0,1.0,OK,FULL,False,False,close_to_open,{},LONG_ONLY,2025-08-20,2026-08-27,99.0891950688905,99.86947063089195,98.59028281363307,87.8781725888325,99.06598984771574,97.45917331399566,5,ROBUST POSITIVE,COMPARABLE,315,10
88,79,INE908V01012,150,150,3078268.247793635,2269829.3426000644,30.782682477936348,22.69829342600064,0.3191065941061333,10.138661189522294,9.83672089305142,-0.0820042765004561,0.8733333333333333,0.0215687576065633,0.0237144956285358,10.441360172455996,0.0948421052631578,-0.0603941605839417,0.5952380952380952,300.0,0.0221616942216258,0.0018094947559523,11.919767954901786,1.998712007779277e-23,0.0179931721238602,0.0251443430892664,13,0,0.4220410667675389,0.1431859170468792,0.0828356251539109,-16105.769230769118,2285935.1118308334,3078268.247793635,2644637.582206827,2269829.3426000644,1666011.5756346013,1215282.3309281964,LIBAS,LIBAS CONSU PRODUCTS LTD,EQ,2025-08-20,2026-08-27,252,307816.55,28269.0,0.0,0.057706783927446,0,0,1.0,LOW,FULL,False,False,gap_fade_100,"{""gap_threshold"":0.01}",INTRADAY_SHORT_ALLOWED_RESEARCH,2025-08-20,2026-08-27,99.50108774474256,99.92458303118201,99.53879622915156,85.19361856417694,99.50108774474256,97.44720812182742,5,ROBUST POSITIVE,LOW LIQUIDITY,173,
89,13,INE644Y01017,198,198,12445556.7247168,8419730.95266849,124.455567247168,84.1973095266849,0.4341955030780491,10.53699695793949,17.98612707962789,-0.0908443210233854,0.8232323232323232,0.0231066499751737,0.0196597257226308,10.651158865394828,0.1520400063002047,-0.0777189661448853,0.7857142857142857,396.0,0.0289515848035898,0.0020574995399185,11.230452073923091,6.127427535165021e-23,0.0190490982704966,0.0271642016798509,13,0,1.123210645833988,0.1082958208846454,0.2900144192904122,-7764.042377625417,8427494.995046115,12445556.7247168,10239487.209638346,8419730.95266849,5681392.430201276,3820201.148378047,SHIVAMILLS,SHIVA MILLS LIMITED,EQ,2025-08-20,2026-08-27,251,155579.8,2458.0,0.0318725099601593,0.0545631290246595,3,0,0.996031746031746,LOW,FULL,False,True,gap_fade_050,"{""gap_threshold"":0.005}",INTRADAY_SHORT_ALLOWED_RESEARCH,2025-08-20,2026-08-27,99.92458303118201,99.94778825235679,99.92168237853517,83.31979695431471,99.92458303118201,97.43792603335751,5,ROBUST POSITIVE,LOW LIQUIDITY,27,
90,296,INE453B01029,117,117,802387.6075063699,617036.2988610881,8.023876075063699,6.170362988610881,0.2744955021193875,7.335656919905201,10.968450488740029,-0.0442664971189696,0.8632478632478633,0.017210297688931,0.0147130919220056,11.981852324061505,0.1535555555555555,-0.0401736526946108,0.4642857142857143,234.0,0.022066463680801,0.0020400452889562,8.436233147420376,1.0514633144069465e-13,0.0131697309435019,0.0212508644343602,13,0,0.66431300748407,0.0224514678411205,0.1563349348180689,-32884.902840059774,649921.201701148,802387.6075063699,704436.3191397017,617036.2988610881,469498.34954077017,352112.3078499983,COMPUSOFT,COMPUCOM SOFTWARE LTD,EQ,2025-08-20,2026-08-27,252,374003.19,24043.5,0.0,0.0437638987624844,0,0,1.0,LOW,FULL,False,False,gap_fade_100,"{""gap_threshold"":0.01}",INTRADAY_SHORT_ALLOWED_RESEARCH,2025-08-20,2026-08-27,98.01595358955765,99.24002900652647,98.29151559100796,92.03190717911531,98.09717186366933,97.43451776649746,5,ROBUST POSITIVE,LOW LIQUIDITY,685,
91,15,INE696V01013,251,251,3279817.877935993,1958987.3925394008,32.79817877935993,19.58987392539401,0.3420789635684825,9.062693057095938,17.573067456116128,-0.0777920509783387,0.6772908366533864,0.0123512217056201,0.0135013192612136,4.776535202372151,0.1166391392846757,-0.0517737556561086,0.996031746031746,502.0,0.021577925089745,0.001361986554711,9.068534239855463,3.6468633301417565e-17,0.0096687913742565,0.0150336520369838,13,0,0.5908363118968569,0.0256292420865189,0.1588107875219274,-35003.70278943474,1993991.0953288355,3279817.877935993,2538314.967732769,1958987.3925394008,1153106.6889880635,661894.2409489992,JAIPURKURT,NANDANI CREATION LIMITED,EQ,2025-08-20,2026-08-27,252,500360.18,15112.5,0.0,0.0598731852621406,0,0,1.0,LOW,FULL,False,False,close_to_open,{},LONG_ONLY,2025-08-20,2026-08-27,99.4140681653372,99.80275562001451,99.06598984771574,86.14068165337201,99.4140681653372,97.43118201595361,5,ROBUST POSITIVE,LOW LIQUIDITY,203,
92,147,INE921B01025,161,161,1940998.4317936052,1387357.6858592024,19.40998431793605,13.873576858592024,0.3655156536707428,7.598744234803561,16.31631990597338,-0.0705979313106426,0.782608695652174,0.0172513041370249,0.0141160354552778,8.158354161469344,0.1850422535211267,-0.052,0.6388888888888888,322.0,0.0268989960986661,0.0021199378742743,8.137646082166345,1.063252096827081e-13,0.0130646355220305,0.0214379727520192,12,1,0.6296262071929404,-0.0160965256187017,0.170254235023449,10845.233500579036,1376512.4523586233,1940998.4317936052,1642460.056460033,1387357.6858592024,983221.7255510306,688401.4610420315,DBSTOCKBRO,DB (INT) STOCK BROKERS,BE,2025-08-20,2026-08-27,252,165465.39500000002,6396.5,0.0,0.0511273179575842,0,0,1.0,LOW,FULL,False,False,gap_fade_050,"{""gap_threshold"":0.005}",INTRADAY_SHORT_ALLOWED_RESEARCH,2025-08-20,2026-08-27,99.13560551124003,99.35895576504714,99.11240029006527,87.52429296591733,99.11820159535895,97.43045685279188,5,ROBUST POSITIVE,LOW LIQUIDITY,299,
93,15,INE644Y01017,171,171,10458422.781636717,7465970.745808339,104.58422781636718,74.65970745808339,0.428015875035995,10.400524418460895,15.15687160959927,-0.0908443210233854,0.8596491228070176,0.026032687484215,0.0240569456427955,14.152592226000763,0.1520400063002047,-0.0777189661448853,0.6785714285714286,342.0,0.0292274320531865,0.0022350775912112,11.647330538581937,2.0053961531006157e-23,0.021620606976324,0.030444767992106,13,0,1.1153358327633769,0.0985773903467714,0.2957309217896537,-7764.042377625417,7473734.788185964,10458422.781636717,8838551.360757872,7465970.745808339,5318105.022218629,3777450.1510421126,SHIVAMILLS,SHIVA MILLS LIMITED,EQ,2025-08-20,2026-08-27,251,155579.8,2458.0,0.0318725099601593,0.0545631290246595,3,0,0.996031746031746,LOW,FULL,False,True,gap_fade_100,"{""gap_threshold"":0.01}",INTRADAY_SHORT_ALLOWED_RESEARCH,2025-08-20,2026-08-27,99.91588107324148,99.93908629441624,99.91007976794779,83.31979695431471,99.91588107324148,97.42994923857867,5,ROBUST POSITIVE,LOW LIQUIDITY,30,
94,399,INE253B01015,177,177,697542.4473802289,461875.6157257381,6.975424473802289,4.618756157257381,0.2089057083886651,8.393397535870093,36.26848958548008,-0.027003164741861,0.536723163841808,0.0099063765989752,0.0019632874426366,7.874529327066397,0.0387993338884262,-0.0152450331125828,0.7023809523809523,354.0,0.0147514895466478,0.0011087898524863,8.934404095385206,5.402468430610327e-16,0.0077181416963587,0.0120946115015917,13,0,0.3102227161635349,0.0343208506288417,0.0905048280566236,-26251.09745390696,488126.713179645,697542.4473802289,569475.4097604986,461875.6157257381,295571.40944631153,178295.8542554996,21STCENMGM,21ST CENTURY MGMT SERVICE,EQ,2025-08-20,2026-08-27,252,161961.18,3988.0,0.0,0.0269107019802769,28,0,1.0,LOW,FULL,False,False,gap_fade_050,"{""gap_threshold"":0.005}",INTRADAY_SHORT_ALLOWED_RESEARCH,2025-08-20,2026-08-27,97.49383611312545,99.66642494561276,97.25598259608412,94.39883973894126,97.54604786076867,97.42697606961566,5,ROBUST POSITIVE,LOW LIQUIDITY,865,
95,316,INE0B9A01018,74,74,676707.9396779962,572444.6007929991,6.7670793967799625,5.724446007929991,0.2976870253788838,6.5698494665131495,13.14636188185746,-0.0394993273127844,0.7972972972972973,0.0264291749307208,0.0247930125247198,12.14344830516079,0.0802434050099756,-0.0312164674634793,0.2936507936507936,148.0,0.0266266311865795,0.0030952830031424,8.538532633006206,1.3689260503682925e-12,0.0202602848016423,0.0325980650597994,7,0,0.62604982021886,0.0,0.2267105249992292,-13612.004287245463,586056.6050802446,676707.9396779962,622723.839690423,572444.6007929991,482013.44365923817,403601.22999015695,BONLON,BONLON INDUSTRIES LIMITED,EQ,2026-02-20,2026-08-27,127,317709.1,7807.0,0.0,0.0615221563302352,0,0,0.503968253968254,LOW,PARTIAL,True,True,gap_fade_100,"{""gap_threshold"":0.01}",INTRADAY_SHORT_ALLOWED_RESEARCH,2025-08-20,2026-08-27,97.86221899927484,98.84263959390863,98.50906453952139,92.74256707759247,97.87672226250906,97.4226250906454,5,ROBUST POSITIVE,LIMITED SAMPLE,738,
96,121,INE452L01012,156,156,2055019.88896891,1486412.6198933627,20.5501988896891,14.864126198933628,0.3625695002090929,7.841947311356433,13.541252163146218,-0.0744885897837444,0.7628205128205128,0.0182259674188752,0.0184307919051376,5.739369770959203,0.1037382333978078,-0.0407984981226532,0.6190476190476191,312.0,0.0267839210727782,0.0021444299165225,8.49921337062424,1.4887506852230942e-14,0.0139898881583446,0.0224620466794058,12,1,0.5695971820259165,-0.0174491991700866,0.1806983924987109,-16751.140395337003,1503163.7602886998,2055019.88896891,1749125.533386235,1486412.6198933627,1067129.657051965,758141.874612798,INCREDIBLE,INCREDIBLE INDUSTRIES LTD,EQ,2025-08-20,2026-08-27,252,192861.265,5200.0,0.0039682539682539,0.060529196359646,0,0,1.0,LOW,FULL,False,False,gap_fade_100,"{""gap_threshold"":0.01}",INTRADAY_SHORT_ALLOWED_RESEARCH,2025-08-20,2026-08-27,99.20522117476432,99.48368382886149,99.2226250906454,86.83973894126179,99.19651921682379,97.40783176214647,5,ROBUST POSITIVE,LOW LIQUIDITY,275,
97,269,INE844K01012,115,115,867726.1291618838,672148.2929614421,8.677261291618839,6.721482929614422,0.2634509831434477,7.918661661868539,10.267471257547976,-0.0521425008906306,0.808695652173913,0.0181406886956486,0.0207777777777776,9.763571649054114,0.0734700854700854,-0.0521425008906305,0.4563492063492063,230.0,0.020638212325789,0.0019245232227282,9.42606900317458,6.048102337946307e-16,0.014328223014222,0.0219531543770752,12,0,0.3714136907441054,0.0,0.1029980600982627,-23739.661992089168,695887.9549535313,867726.1291618838,764471.4677538929,672148.2929614421,515823.14420830505,390927.7476505134,BEDMUTHA,BEDMUTHA INDUST LTD,EQ,2025-08-20,2026-08-27,252,669599.55,5902.5,0.0,0.0456908750092884,1,0,1.0,LOW,FULL,False,False,gap_fade_100,"{""gap_threshold"":0.01}",INTRADAY_SHORT_ALLOWED_RESEARCH,2025-08-20,2026-08-27,98.17548948513416,99.5155910079768,98.4394488759971,90.82523567802755,98.20449601160261,97.39956490210298,5,ROBUST POSITIVE,LOW LIQUIDITY,630,
98,376,INE730A01022,99,99,561043.5206390343,444213.5262523707,5.610435206390344,4.442135262523707,0.2212386171236458,7.791039194634405,18.346350581221557,-0.0297726100487125,0.8787878787878788,0.0174108963371418,0.0139817351598172,14.313290268356502,0.0656065907932732,-0.0229677419354839,0.3928571428571428,198.0,0.0176506505558062,0.0017739571272511,9.814722165310256,3.055313493110603e-16,0.0138905361525636,0.0209312565217199,12,0,0.2915043636725942,0.0,0.0864803835398768,4272.539055147819,439940.9871972229,561043.5206390343,499819.3031616431,444213.5262523707,347860.0442555714,268424.3763190265,ORICONENT,ORICON ENTERPRISES LTD,EQ,2025-08-20,2026-08-27,252,6424374.625,105573.0,0.0,0.0403981292075244,0,0,1.0,OK,FULL,False,False,gap_fade_100,"{""gap_threshold"":0.01}",INTRADAY_SHORT_ALLOWED_RESEARCH,2025-08-20,2026-08-27,97.41551849166062,99.45467730239304,97.88832487309645,94.00725163161712,97.37490935460478,97.39854967367658,5,ROBUST POSITIVE,COMPARABLE,892,11
99,295,INE127B01011,122,122,813414.5905058181,618586.0062188661,8.134145905058181,6.185860062188661,0.2715238724489391,7.423612867051978,13.92885965981093,-0.0457787040030791,0.7622950819672131,0.0165220337149485,0.017383814978988,7.196632060798087,0.0874964028776978,-0.0402602001539647,0.4841269841269841,244.0,0.0215614432756222,0.0019520813527119,8.463803873745093,7.088924978186072e-14,0.0126573737914425,0.0203866936384545,13,0,0.4485552676172608,0.0407147447964231,0.1160650856352194,-16846.47302904565,635432.4792479117,813414.5905058181,710212.560011476,618586.0062188661,465046.5026153671,344102.7270992273,HITECHGEAR,THE HI-TECH GEARS LIMITED,BE,2025-08-20,2026-08-27,252,1240617.5,1946.5,0.0,0.0430487543546135,0,0,1.0,OK,FULL,False,False,gap_fade_100,"{""gap_threshold"":0.01}",INTRADAY_SHORT_ALLOWED_RESEARCH,2025-08-20,2026-08-27,98.02465554749818,99.27193618564178,98.26250906453951,91.82886149383611,98.0449601160261,97.39637418419144,5,ROBUST POSITIVE,COMPARABLE,682,12
