eq_rank,worklist_rank,symbol,current_symbol,company_name,isin,strategy,research_score,eq_screen_pass,worklist_pass,current_series,snapshot_price,broker_listed,mis_margin_percent,budget,notional_cap,cash_cap_shares,illustrative_risk_shares,illustrative_planned_loss,risk_budget,tick_size,recent_median_value,recent_sessions,number_of_trades,audited_trades,short_trades,restricted_trades,unknown_series_trades,non_eq_trades,screen_reasons,worklist_reasons,historical_initial_investment,net_pnl,historical_ending_value,pnl_30bps,sharpe,max_drawdown,original_max_drawdown,excess_pnl,confidence_95_low,coverage_ratio,intraday,execution_validated
10285,,NUVOCO,NUVOCO,NUVOCO VISTAS CORP LTD,INE118D01016,gap_fade_100,57.25644521566683,True,False,EQ,352.15,True,20.0,1000.0,500.0,1,1.0,4.6343,5.0,0.05,80490392.9,20.0,51,51,33,0,0,0,,Fails 20-session INR 50 crore liquidity screen,100000.0,-9260.605857894072,90739.39414210593,-26068.82516029417,-0.5023891760308393,-0.25199960247711284,-0.2519996024771128,19886.935125712407,-0.0081928903950658,1.0,True,False
10286,,SANDUMA,SANDUMA,SANDUR MANG & IRON ORES L,INE149K01016,volume_reversal,57.23268881176666,True,False,EQ,197.83,True,20.0,1000.0,500.0,2,1.0,2.6156599999999988,5.0,0.01,78520216.735,20.0,21,21,19,0,0,0,,Fails 20-session INR 50 crore liquidity screen,100000.0,-5850.888300063758,94149.11169993624,-13474.4110530849,-0.4358461591586788,-0.10267618973969639,-0.1026761897396962,-37832.51933398092,-0.0148274034863872,1.0,True,False
10287,,RIR,RIR,RIR POWER ELECTRONICS L,INE302D01024,momentum_1d,57.227317798710956,True,False,EQ,169.86,True,20.0,1000.0,500.0,2,2.0,4.4894400000000525,5.0,0.01,21962994.875,20.0,8,8,5,0,0,0,,Fails 20-session INR 50 crore liquidity screen | Historical coverage below 95% or fewer than 20 trades,100000.0,-8744.989087007096,91255.0109129929,-11658.759401468473,-0.9195379251884582,-0.13529624133838203,-0.1352962413383819,-7689.724965987218,-0.0390962372763667,0.123015873015873,True,False
10288,,EIEL,EIEL,ENVIRO INFRA ENGINEERS L,INE0LLY01014,momentum_1d,57.21967443397786,True,False,EQ,199.17,True,20.0,1000.0,500.0,2,1.0,2.648340000000009,5.0,0.01,117413218.865,20.0,95,95,55,0,0,0,,Fails 20-session INR 50 crore liquidity screen,100000.0,-10157.63266521522,89842.36733478478,-38640.275358112944,-0.3372978391679951,-0.14860446845859565,-0.1486044684585956,12265.674299862992,-0.0057801680060136,1.0,True,False
10289,,LUPIN,LUPIN,LUPIN LIMITED,INE326A01037,momentum_5d,57.21760865972566,True,False,EQ,2110.0,True,20.0,1000.0,500.0,0,,,5.0,0.05,1665543468.75,20.0,12,12,6,0,0,0,,One share exceeds INR 500 cash cap | Historical coverage below 95% or fewer than 20 trades,100000.0,-4968.564825630252,95031.43517436975,-9449.742439360229,-1.7241099933308464,-0.053230110448122536,-0.0532301104481226,-14594.695070474452,-0.0091050295200678,1.0,True,False
10290,,MARUTI,MARUTI,MARUTI SUZUKI INDIA LTD.,INE585B01010,gap_fade_100,57.21740208230045,True,False,EQ,12694.0,True,20.0,1000.0,500.0,0,,,5.0,0.05,3868339064.0,20.0,36,36,22,0,0,0,,One share exceeds INR 500 cash cap,100000.0,-7312.1538998812175,92687.84610011878,-19791.7888623452,-0.7621150221615941,-0.15764126223344888,-0.1576412622334488,-1627.9433735654457,-0.0073073233669878,1.0,True,False
10291,,PARAS,PARAS,PARAS DEF AND SPCE TECH L,INE045601023,close_to_open,57.212444224095194,True,False,EQ,1414.9,True,20.0,1000.0,500.0,0,,,5.0,0.05,1417301171.6,20.0,251,251,0,0,0,0,,Overnight strategy needs separate delivery and settlement review | One share exceeds INR 500 cash cap,100000.0,16552.44160480509,116552.44160480509,-57355.86570816984,1.022561189000703,-0.07638347704039294,-0.0763834770403929,-97153.03030118092,-0.0006139280160238,1.0,False,False
10292,,SAILIFE,SAILIFE,SAI LIFE SCIENCES LIMITED,INE570L01029,reversal_1d,57.206040323913406,True,False,EQ,1584.3,True,20.0,1000.0,500.0,0,,,5.0,0.05,645457676.1,20.0,84,84,54,0,0,0,,One share exceeds INR 500 cash cap,100000.0,4381.837207452059,104381.83720745206,-25449.94110782669,0.3123824908942886,-0.17466435433310556,-0.1746643543331056,-58995.04280133061,-0.0040747173683921,1.0,True,False
10293,,CORONA,CORONA,CORONA REMEDIES LIMITED,INE02ZQ01018,close_to_open,57.202528507684676,True,False,EQ,2100.1,True,20.0,1000.0,500.0,0,,,5.0,0.05,30215141.55,20.0,171,171,0,0,0,0,,Overnight strategy needs separate delivery and settlement review | One share exceeds INR 500 cash cap | Fails 20-session INR 50 crore liquidity screen | Historical coverage below 95% or fewer than 20 trades,100000.0,15104.618742234496,115104.6187422345,-41973.64224818839,0.7250954021287406,-0.28077374688799117,-0.280773746887991,-29722.96746466205,-0.001727560192581,0.6865079365079365,False,False
10294,,JSWDULUX,JSWDULUX,JSW DULUX LIMITED,INE133A01011,reversal_5d,57.193025946124614,True,False,EQ,3174.5,True,20.0,1000.0,500.0,0,,,5.0,0.05,46951631.7,20.0,36,36,15,0,0,0,,One share exceeds INR 500 cash cap | Fails 20-session INR 50 crore liquidity screen,100000.0,-8587.5606429529,91412.4393570471,-20900.449628589224,-0.7497417515883061,-0.148714754289745,-0.148714754289745,-5.383356331702089,-0.0086425742509365,1.0,True,False
10295,,PNB,PNB,PUNJAB NATIONAL BANK,INE160A01022,volume_continuation,57.19096017187242,True,False,EQ,117.0,True,20.0,1000.0,500.0,4,3.0,4.642000000000006,5.0,0.01,1291402376.8049998,20.0,13,13,3,0,0,0,,Historical coverage below 95% or fewer than 20 trades,100000.0,-6961.661094722353,93038.33890527765,-11711.388449099815,-1.25792047278915,-0.07629494718355079,-0.0762949471835507,-13912.54153957867,-0.0146119042619408,1.0,True,False
10296,,VTMLTD,VTMLTD,V T M LTD.,INE222F01029,reversal_5d,57.18703520079326,True,False,EQ,56.12,False,,1000.0,500.0,8,,,5.0,0.01,1447738.0,15.0,3,3,3,0,0,0,,Not listed in dated Zerodha MIS table | Below INR 100 pilot price floor or missing price | Fails 20-session INR 50 crore liquidity screen | Historical coverage below 95% or fewer than 20 trades,100000.0,-6913.023161719568,93086.97683828043,-8052.8948281626945,-1.0649412138136678,-0.06913023161719567,-0.0691302316171956,-27215.53700918444,-0.1135297827770065,0.0357142857142857,True,False
10297,,COFORGE,COFORGE,COFORGE LIMITED,INE591G01025,momentum_5d,57.18249049743844,True,False,EQ,1972.8,True,20.0,1000.0,500.0,0,,,5.0,0.05,3303590650.7,20.0,84,84,41,0,0,0,,One share exceeds INR 500 cash cap,100000.0,138.65593349238043,100138.65593349238,-28492.607881180928,0.1101099216479431,-0.2500307228769775,-0.2500307228769773,-14933.64999014781,-0.0046722113368578,1.0,True,False
10298,,SATIA,SATIA,SATIA INDUSTRIES LIMITED,INE170E01023,momentum_5d,57.1798049909106,True,False,EQ,63.36,False,,1000.0,500.0,7,,,5.0,0.01,5859991.6899999995,20.0,60,60,32,0,0,0,,Not listed in dated Zerodha MIS table | Below INR 100 pilot price floor or missing price | Fails 20-session INR 50 crore liquidity screen,100000.0,-11577.497376371904,88422.5026236281,-30516.27472901921,-0.6328421734965797,-0.1608087250519562,-0.1608087250519561,16592.388705846926,-0.00754602134625,1.0,True,False
10299,,CYIENT,CYIENT,CYIENT LIMITED,INE136B01020,volume_reversal,57.175053710130555,True,False,EQ,1101.8,True,20.0,1000.0,500.0,0,,,5.0,0.05,805081204.65,20.0,19,19,13,0,0,0,,One share exceeds INR 500 cash cap | Historical coverage below 95% or fewer than 20 trades,100000.0,-10746.046187369371,89253.95381263063,-17330.232643987503,-1.0429815425169486,-0.11885718198102135,-0.1188571819810213,2196.3950961238006,-0.0171356545333882,1.0,True,False
10300,,SHARDAMOTR,SHARDAMOTR,SHARDA MOTOR INDS LTD,INE597I01028,volume_continuation,57.16844323252355,True,False,EQ,881.95,True,20.0,1000.0,500.0,0,,,5.0,0.05,30474615.575,20.0,19,19,7,0,0,0,,One share exceeds INR 500 cash cap | Fails 20-session INR 50 crore liquidity screen | Historical coverage below 95% or fewer than 20 trades,100000.0,-11573.4478138071,88426.5521861929,-18099.845621105444,-1.0555175952435911,-0.12856373337277627,-0.1285637333727763,6697.580223576035,-0.0183522479054587,1.0,True,False
10301,,GALAPREC,GALAPREC,GALA PRECISION ENG LTD,INE0RE001014,close_to_open,57.15563543215997,True,False,EQ,1024.0,True,20.0,1000.0,500.0,0,,,5.0,0.05,35265183.35,20.0,251,251,0,0,0,0,,Overnight strategy needs separate delivery and settlement review | One share exceeds INR 500 cash cap | Fails 20-session INR 50 crore liquidity screen,100000.0,10600.740481868168,110600.74048186817,-59545.59378779183,0.502119845346899,-0.2006375893777418,-0.2006375893777418,-15665.19758734852,-0.0015931723622308,1.0,False,False
10302,,ADANIPORTS,ADANIPORTS,ADANI PORT & SEZ LTD,INE742F01042,turn_of_month,57.15336308048256,True,False,EQ,1707.3,True,20.0,1000.0,500.0,0,,,5.0,0.05,3291944015.1,20.0,75,75,0,0,0,0,,One share exceeds INR 500 cash cap,100000.0,-3239.801179063943,96760.19882093606,-28373.525208787425,-0.174457754673368,-0.1125111053921728,-0.1125111053921728,-28404.10671433495,-0.0039464374691064,1.0,True,False
10303,,OFSS,OFSS,ORACLE FIN SERV SOFT LTD.,INE881D01027,close_to_open,57.148405222277304,True,False,EQ,12058.0,True,20.0,1000.0,500.0,0,,,5.0,0.05,2399810458.5,20.0,251,251,0,0,0,0,,Overnight strategy needs separate delivery and settlement review | One share exceeds INR 500 cash cap,100000.0,10136.206759645662,110136.20675964566,-59712.52984063759,0.6728733937125991,-0.1616672297921643,-0.1616672297921642,-27760.734033654386,-0.0008411980861477,1.0,False,False
10304,,KIOCL,KIOCL,KIOCL LIMITED,INE880L01014,volume_continuation,57.148405222277304,True,False,EQ,382.1,True,20.0,1000.0,500.0,1,0.0,,5.0,0.05,26515537.625,20.0,21,21,3,0,0,0,,"No whole share fits illustrative 1% stop and INR 5 planned-risk limit, or tick is missing | Fails 20-session INR 50 crore liquidity screen",100000.0,-8944.514989900214,91055.48501009979,-16335.085752761996,-0.2900552575527618,-0.2144757208685203,-0.2144757208685203,-4405.8616233168,-0.0267555668533329,1.0,True,False
10305,,AJOONI,AJOONI,AJOONI BIOTECH LIMITED,INE820Y01021,reversal_1d,57.145719715749465,True,False,EQ,3.71,False,,1000.0,500.0,134,,,5.0,0.01,924750.4199999999,20.0,77,77,33,0,0,0,,Not listed in dated Zerodha MIS table | Below INR 100 pilot price floor or missing price | Fails 20-session INR 50 crore liquidity screen,100000.0,-8147.047337263401,91852.9526627366,-32569.79514866865,-0.1976460643947488,-0.2671327467637368,-0.2671327467637369,18403.340259635763,-0.0074057402304897,1.0,True,False
10306,,SUNDARMFIN,SUNDARMFIN,SUNDARAM FINANCE LTD,INE660A01013,momentum_1d,57.135803999338954,True,False,EQ,4648.7,True,20.0,1000.0,500.0,0,,,5.0,0.05,155267551.85000002,20.0,68,68,33,0,0,0,,One share exceeds INR 500 cash cap | Fails 20-session INR 50 crore liquidity screen,100000.0,-7219.92149747115,92780.07850252885,-29379.797073990136,-0.3086324833625102,-0.16863548416283292,-0.1686354841628329,-1162.2623066446686,-0.0063590346372007,1.0,True,False
10307,,HINDOILEXP,HINDOILEXP,HINDUSTAN OIL EXPLORATION,INE345A01011,volume_reversal,57.13497768963808,True,False,EQ,185.0,True,20.0,1000.0,500.0,2,2.0,4.899999999999989,5.0,0.01,93100029.21,20.0,21,21,15,0,0,0,,Fails 20-session INR 50 crore liquidity screen,100000.0,-9549.512371597288,90450.48762840271,-16890.258976794896,-0.4520753255141975,-0.16053934433812378,-0.1605393443381237,-7829.625427102714,-0.022613142107657,1.0,True,False
10308,,RELAXO,RELAXO,RELAXO FOOT LTD.,INE131B01039,gap_continuation_050,57.134564534787636,True,False,EQ,344.75,True,20.0,1000.0,500.0,1,1.0,4.519499999999978,5.0,0.05,67294364.35,20.0,103,103,43,0,0,0,,Fails 20-session INR 50 crore liquidity screen,100000.0,-6841.096716834654,93158.90328316535,-38377.10851670509,-0.1034631959483837,-0.26161809103385114,-0.261618091033851,19439.82658303069,-0.0058766994359884,1.0,True,False
10309,,ANDHRAPAP,ANDHRAPAP,ANDHRA PAPER LIMITED,INE435A01051,close_to_open,57.134357957362425,True,False,EQ,64.45,True,20.0,1000.0,500.0,7,,,5.0,0.01,8887936.24,20.0,251,251,0,0,0,0,,Overnight strategy needs separate delivery and settlement review | Below INR 100 pilot price floor or missing price | Fails 20-session INR 50 crore liquidity screen,100000.0,-3420.531574157066,96579.46842584293,-64689.609935517765,-0.1947253052483356,-0.15281317436296638,-0.1528131743629663,17330.951616350678,-0.0011489425338555,1.0,False,False
10310,,AQYLON,AQYLON,AQYLON NEXUS LIMITED,INE416A01051,turn_of_month,57.13187902825979,True,False,EQ,22.46,False,,1000.0,500.0,22,,,5.0,0.01,37521875.875,20.0,33,33,0,0,0,0,,Not listed in dated Zerodha MIS table | Below INR 100 pilot price floor or missing price | Fails 20-session INR 50 crore liquidity screen | Historical coverage below 95% or fewer than 20 trades,100000.0,-15447.61417235076,84552.38582764924,-25978.67547582295,-0.7524815034905754,-0.22035526157492835,-0.2203552615749283,64104.231170355735,-0.016727289384962,0.4722222222222222,True,False
10311,,TAJGVK,TAJGVK,TAJ GVK HOTELS & RESORTS,INE586B01026,volume_continuation,57.12671459262931,True,False,EQ,332.55,True,20.0,1000.0,500.0,1,1.0,4.375100000000011,5.0,0.05,21314859.575,20.0,16,16,3,0,0,0,,Fails 20-session INR 50 crore liquidity screen | Historical coverage below 95% or fewer than 20 trades,100000.0,-10447.268105845911,89552.73189415409,-16048.29487006231,-1.275906984721625,-0.14841434897754546,-0.1484143489775454,11097.727302785846,-0.017604264818896,1.0,True,False
10312,,GAEL,GAEL,GUJARAT AMBUJA EXPORTS LT,INE036B01030,gap_fade_050,57.12609486035367,True,False,EQ,167.81,True,20.0,1000.0,500.0,2,2.0,4.441239999999976,5.0,0.01,159218159.37,20.0,87,87,49,0,0,0,,Fails 20-session INR 50 crore liquidity screen,100000.0,3564.108113635928,103564.10811363593,-26920.24647838224,0.2743577202608726,-0.15918843172636288,-0.1591884317263628,-57973.61597801368,-0.0039897962260835,1.0,True,False
10313,,INDIACEM,INDIACEM,THE INDIA CEMENTS LIMITED,INE383A01012,reversal_5d,57.12423566352669,True,False,EQ,362.5,True,20.0,1000.0,500.0,1,1.0,4.765000000000023,5.0,0.05,31102693.825000003,20.0,53,53,31,0,0,0,,Fails 20-session INR 50 crore liquidity screen,100000.0,-4320.41847108565,95679.58152891435,-22649.2086230931,-0.1885279455901298,-0.2628574168655923,-0.2628574168655923,-3195.1672989491635,-0.006862974325348,1.0,True,False
10314,,WHEELS,WHEELS,WHEELS INDIA LTD,INE715A01015,reversal_1d,57.120723847297974,True,False,EQ,1724.9,True,20.0,1000.0,500.0,0,,,5.0,0.05,156066264.7,20.0,87,87,51,0,0,0,,One share exceeds INR 500 cash cap | Fails 20-session INR 50 crore liquidity screen,100000.0,7607.766498117489,107607.76649811749,-24056.95476689143,0.4344271408239597,-0.16747562193481857,-0.1674756219348185,-101320.9279558953,-0.0041058693873596,1.0,True,False
10315,,AMBICAAGAR,AMBICAAGAR,AMBICA AGAR & AROMAINDLTD,INE792B01012,reversal_5d,57.10502396298133,True,False,EQ,27.21,False,,1000.0,500.0,18,,,5.0,0.01,148043.31,20.0,22,22,10,0,0,0,,Not listed in dated Zerodha MIS table | Below INR 100 pilot price floor or missing price | Fails 20-session INR 50 crore liquidity screen,100000.0,-9084.524504860354,90915.47549513965,-16794.742966464983,-0.474553439600787,-0.21239663546957266,-0.2123966354695726,-16.789617751855985,-0.0199729417511994,1.0,True,False
10316,,NHPC,NHPC,NHPC LTD,INE848E01016,momentum_5d,57.104404230705676,True,False,EQ,76.25,True,20.0,1000.0,500.0,6,,,5.0,0.01,518292510.885,20.0,34,34,13,0,0,0,,Below INR 100 pilot price floor or missing price,100000.0,-7845.502034782708,92154.49796521729,-19613.10503446944,-0.9326547335055988,-0.13508466787625162,-0.1350846678762516,-1096.8115730942518,-0.0073216409110521,1.0,True,False
10317,,MBAPL,MBAPL,MADHYA BHARAT AGRO P. LTD,INE900L01028,reversal_5d,57.10213187902826,True,False,EQ,166.12,True,20.0,1000.0,500.0,3,2.0,4.3944799999999935,5.0,0.01,104957609.03,20.0,15,15,15,0,0,0,,Fails 20-session INR 50 crore liquidity screen | Historical coverage below 95% or fewer than 20 trades,100000.0,-4868.770579135569,95131.22942086443,-10441.775572019847,-0.2553999491030107,-0.16852965251557905,-0.1685296525155789,-34936.68907693816,-0.0247233309836548,0.1587301587301587,True,False
10318,,BEPL,BEPL,BHANSALI ENG. POLYMERS LT,INE922A01025,gap_continuation_100,57.10171872417782,True,False,EQ,127.5,True,20.0,1000.0,500.0,3,2.0,3.3700000000000205,5.0,0.01,141870842.415,20.0,26,26,11,0,0,0,,Fails 20-session INR 50 crore liquidity screen,100000.0,-6364.696401704539,93635.30359829546,-15657.549979458609,-0.335230002380112,-0.17317793182322472,-0.1731779318232247,-17574.514150582472,-0.0148522009392726,1.0,True,False
10319,,DCW,DCW,DCW LTD,INE500A01029,volume_continuation,57.099859527350844,True,False,EQ,45.98,True,20.0,1000.0,500.0,10,,,5.0,0.01,51203648.805,20.0,16,16,4,0,0,0,,Below INR 100 pilot price floor or missing price | Fails 20-session INR 50 crore liquidity screen | Historical coverage below 95% or fewer than 20 trades,100000.0,-14802.459017019251,85197.54098298075,-20149.33587253012,-1.0542117150487902,-0.16401117777686602,-0.164011177776866,27326.004459051237,-0.0282378028381293,1.0,True,False
10320,196,VEDL,VEDL,VEDANTA LIMITED,INE205A01025,reversal_1d,57.09944637250041,True,True,EQ,272.1,True,20.0,1000.0,500.0,1,1.0,3.5842000000000453,5.0,0.05,2725791271.35,20.0,85,85,49,0,0,0,,,100000.0,4210.963514763731,104210.96351476373,-25870.328532199823,0.2997382022291959,-0.14578231379634732,-0.1457823137963473,-73603.66352429592,-0.0041747939613801,1.0,True,False
10321,,ADANIPOWER,,ADANI POWER LTD,INE814H01011,gap_fade_050,57.098206907949105,True,False,,,False,,1000.0,500.0,0,,,5.0,,,,11,11,11,0,0,0,,Not listed in dated Zerodha MIS table | Below INR 100 pilot price floor or missing price | One share exceeds INR 500 cash cap | Fails 20-session INR 50 crore liquidity screen | Historical coverage below 95% or fewer than 20 trades,100000.0,-7340.45294124214,92659.54705875786,-11365.144064118957,-0.954732267913191,-0.07340452941242137,-0.0734045294124213,-24403.15921186919,-0.0222603393752184,0.0873015873015873,True,False
10322,,CHOICEIN,CHOICEIN,CHOICE INTERNATIONAL LTD,INE102B01014,volume_reversal,57.09634771112213,True,False,EQ,760.95,True,20.0,1000.0,500.0,0,,,5.0,0.05,275209475.925,20.0,10,10,9,0,0,0,,One share exceeds INR 500 cash cap | Fails 20-session INR 50 crore liquidity screen | Historical coverage below 95% or fewer than 20 trades,100000.0,-8706.74438573452,91293.25561426548,-12326.248824708382,-1.4178805419676683,-0.09310159813207974,-0.0931015981320797,-3328.890643822728,-0.0223304816682766,1.0,True,False
10323,,RAJPALAYAM,RAJPALAYAM,RAJAPALAYAM MILLS LTD.,INE296E01026,momentum_1d,57.092216162617746,True,False,EQ,795.3,False,,1000.0,500.0,0,,,5.0,0.05,994827.8500000001,20.0,17,17,7,0,0,0,,Not listed in dated Zerodha MIS table | One share exceeds INR 500 cash cap | Fails 20-session INR 50 crore liquidity screen | Historical coverage below 95% or fewer than 20 trades,100000.0,-8258.916048982239,91741.08395101776,-14332.243307132188,-1.1241750595531097,-0.083337523759351,-0.083337523759351,-10209.828572581857,-0.0140905885044923,0.3611111111111111,True,False
10324,,LTF,LTF,L&T FINANCE LIMITED,INE498L01015,volume_continuation,57.090976698066434,True,False,EQ,314.0,True,20.0,1000.0,500.0,1,1.0,4.098000000000023,5.0,0.05,1074454374.875,20.0,7,7,2,0,0,0,,Historical coverage below 95% or fewer than 20 trades,100000.0,-4009.090705692797,95990.9092943072,-6680.502207933256,-0.9196745057852546,-0.05677053700162982,-0.0567705370016298,-52329.59939112805,-0.0210830434364011,1.0,True,False
10325,,INDOKEM,INDOKEM,INDOKEM LTD.,INE716F01012,open_to_close,57.08932407866469,True,False,EQ,625.55,False,,1000.0,500.0,0,,,5.0,0.05,1461405.05,15.0,9,9,0,0,0,0,,Not listed in dated Zerodha MIS table | One share exceeds INR 500 cash cap | Fails 20-session INR 50 crore liquidity screen | Historical coverage below 95% or fewer than 20 trades,100000.0,-8669.722911713063,91330.27708828694,-11939.700526438362,-0.8073844816177628,-0.1291720285718394,-0.1291720285718395,-12107.19645332679,-0.03695282459391,0.0357142857142857,True,False
10326,,TFCILTD,,TOURISM FINANCE CORP. OF,INE305A01015,close_to_open,57.06515451991406,True,False,,,False,,1000.0,500.0,0,,,5.0,,,,20,20,0,0,0,0,,Not listed in dated Zerodha MIS table | Overnight strategy needs separate delivery and settlement review | Below INR 100 pilot price floor or missing price | One share exceeds INR 500 cash cap | Fails 20-session INR 50 crore liquidity screen | Historical coverage below 95% or fewer than 20 trades,100000.0,-3415.840929236787,96584.15907076321,-10868.403405196908,-1.702528433477431,-0.0357883254737299,-0.0357883254737299,-20922.300877557165,-0.0037508644621277,0.0833333333333333,False,False
10327,,MOKSH,MOKSH,MOKSH ORNAMENTS LIMITED,INE514Y01020,volume_continuation,57.064741365063625,True,False,EQ,10.07,False,,1000.0,500.0,49,,,5.0,0.01,986932.19,20.0,25,25,9,0,0,0,,Not listed in dated Zerodha MIS table | Below INR 100 pilot price floor or missing price | Fails 20-session INR 50 crore liquidity screen,100000.0,-11909.336937617743,88090.66306238226,-20354.28918521553,-0.5931920742373762,-0.21793518049774785,-0.2179351804977477,13809.159746243648,-0.01985519488519,1.0,True,False
10328,,BCPL,BCPL,BCPL RAILWAY INFRA LTD,INE00SW01015,momentum_5d,57.06370847793753,True,False,EQ,68.45,False,,1000.0,500.0,7,,,5.0,0.01,457071.365,20.0,22,22,10,0,0,0,,Not listed in dated Zerodha MIS table | Below INR 100 pilot price floor or missing price | Fails 20-session INR 50 crore liquidity screen | Historical coverage below 95% or fewer than 20 trades,100000.0,-9796.606400194622,90203.39359980538,-17449.533357757347,-0.4776945608350238,-0.16397948165833387,-0.1639794816583339,-5839.771867820586,-0.0213703091053009,0.4126984126984127,True,False
10329,,HCG,HCG,HEALTHCARE GLOB. ENT. LTD,INE075I01017,volume_continuation,57.062055858535786,True,False,EQ,700.2,True,20.0,1000.0,500.0,0,,,5.0,0.05,81004399.0,20.0,21,21,8,0,0,0,,One share exceeds INR 500 cash cap | Fails 20-session INR 50 crore liquidity screen,100000.0,-7968.027430458853,92031.97256954115,-15426.873797583656,-0.8523118522040315,-0.10759281392251918,-0.1075928139225191,-12947.405008261514,-0.0129813058392759,1.0,True,False
10330,,SGLRES,SGLRES,SGL RESOURCES LIMITED,INE967B01028,turn_of_month,57.05875061973227,True,False,EQ,2.41,False,,1000.0,500.0,207,,,5.0,0.01,112095.17,15.0,3,3,0,0,0,0,,Not listed in dated Zerodha MIS table | Below INR 100 pilot price floor or missing price | Fails 20-session INR 50 crore liquidity screen | Historical coverage below 95% or fewer than 20 trades,100000.0,-10678.32766762616,89321.67233237384,-11787.29449693144,-1.3059147916139684,-0.10858043579766541,-0.1085804357976653,-253.6172429157159,-0.1332580742811632,0.0357142857142857,True,False
10331,,APOLLOHOSP,APOLLOHOSP,APOLLO HOSPITALS ENTER. L,INE437A01024,momentum_1d,57.05172698727484,True,False,EQ,8650.0,True,20.0,1000.0,500.0,0,,,5.0,0.05,2573776312.0,20.0,18,18,3,0,0,0,,One share exceeds INR 500 cash cap | Historical coverage below 95% or fewer than 20 trades,100000.0,-5947.4893760013365,94052.51062399866,-12515.847534098066,-1.2279588499207834,-0.06844146880149948,-0.0684414688014994,-18429.11524677527,-0.008995943934666,1.0,True,False
10332,,SEDEMAC,SEDEMAC,SEDEMAC MECHATRONICS LTD,INE00XB01019,volume_continuation,57.0459428193687,True,False,EQ,2814.4,True,20.0,1000.0,500.0,0,,,5.0,0.05,382228124.25,20.0,8,8,1,0,0,0,,One share exceeds INR 500 cash cap | Fails 20-session INR 50 crore liquidity screen | Historical coverage below 95% or fewer than 20 trades,100000.0,-3119.999155589976,96880.00084441002,-6190.170818623912,-0.3695602753451984,-0.07549129812922817,-0.0754912981292281,-111685.91466795978,-0.0278806785485337,0.4563492063492063,True,False
10333,,BAJAJHFL,BAJAJHFL,BAJAJ HOUSING FINANCE LTD,INE377Y01014,gap_continuation_100,57.04532308709304,True,False,EQ,83.08,True,20.0,1000.0,500.0,6,,,5.0,0.01,183819654.46499997,20.0,24,24,10,0,0,0,,Below INR 100 pilot price floor or missing price | Fails 20-session INR 50 crore liquidity screen,100000.0,-11056.498011607053,88943.50198839295,-19252.709590190905,-1.3844117548205008,-0.12379790043187111,-0.1237979004318711,14232.569963165282,-0.0116932978853981,1.0,True,False
10334,,ATHERENERG,ATHERENERG,ATHER ENERGY LIMITED,INE0LEZ01016,turn_of_month,57.04057180631301,True,False,EQ,1584.0,True,20.0,1000.0,500.0,0,,,5.0,0.05,6006030799.75,20.0,75,75,0,0,0,0,,One share exceeds INR 500 cash cap,100000.0,16823.71308951694,116823.71308951694,-13465.47788431235,0.7084502901604656,-0.3074321885349538,-0.3074321885349537,-226174.3371456017,-0.0046521625247578,1.0,True,False
10335,,ABBOTINDIA,ABBOTINDIA,ABBOTT INDIA LIMITED,INE358A01014,volume_continuation,57.03995207403735,True,False,EQ,26065.0,True,20.0,1000.0,500.0,0,,,5.0,0.05,215842892.5,20.0,9,9,3,0,0,0,,One share exceeds INR 500 cash cap | Fails 20-session INR 50 crore liquidity screen | Historical coverage below 95% or fewer than 20 trades,100000.0,-10101.253327928513,89898.74667207149,-13324.10820827374,-1.6630497068410952,-0.1216648085880997,-0.1216648085880997,10207.229962560044,-0.0258845217278844,1.0,True,False
10336,,ABFRL,ABFRL,ADITYA BIRLA FASHION & RT,INE647O01011,close_to_open,57.03933234176169,True,False,EQ,52.97,True,20.0,1000.0,500.0,9,,,5.0,0.01,212405427.785,20.0,251,251,0,0,0,0,,Overnight strategy needs separate delivery and settlement review | Below INR 100 pilot price floor or missing price | Fails 20-session INR 50 crore liquidity screen,100000.0,-3516.7600882082043,96483.2399117918,-64725.78400108666,-0.1190798746120161,-0.19540321857561793,-0.1954032185756179,26983.369479037312,-0.0014528942775438,1.0,False,False
10337,,CENTENKA,CENTENKA,CENTURY ENKA LTD,INE485A01015,reversal_1d,57.03168897702859,True,False,EQ,608.9,True,20.0,1000.0,500.0,0,,,5.0,0.05,27905142.075000003,20.0,55,55,27,0,0,0,,One share exceeds INR 500 cash cap | Fails 20-session INR 50 crore liquidity screen,100000.0,-5547.1600739508285,94452.83992604917,-24254.413687102133,-0.2801342284212301,-0.15227082343034148,-0.1522708234303414,-14636.257143912995,-0.0066469071503458,1.0,True,False
10338,,RATNAMANI,RATNAMANI,RATNAMANI MET & TUB LTD.,INE703B01027,reversal_5d,57.03106924475294,True,False,EQ,2727.0,True,20.0,1000.0,500.0,0,,,5.0,0.05,131077472.1,20.0,71,71,37,0,0,0,,One share exceeds INR 500 cash cap | Fails 20-session INR 50 crore liquidity screen,100000.0,-2742.4461905413627,97257.55380945864,-26851.32619098164,0.060838809345454,-0.23053548844811866,-0.2305354884481186,-12426.795884806825,-0.0083961368544694,1.0,True,False
