eq_rank,worklist_rank,symbol,current_symbol,company_name,isin,strategy,research_score,eq_screen_pass,worklist_pass,current_series,snapshot_price,broker_listed,mis_margin_percent,budget,notional_cap,cash_cap_shares,illustrative_risk_shares,illustrative_planned_loss,risk_budget,tick_size,recent_median_value,recent_sessions,number_of_trades,audited_trades,short_trades,restricted_trades,unknown_series_trades,non_eq_trades,screen_reasons,worklist_reasons,historical_initial_investment,net_pnl,historical_ending_value,pnl_30bps,sharpe,max_drawdown,original_max_drawdown,excess_pnl,confidence_95_low,coverage_ratio,intraday,execution_validated
9139,160,NYKAA,NYKAA,FSN E COMMERCE VENTURES,INE388Y01029,turn_of_month,60.96347711122129,True,True,EQ,332.5,True,20.0,1000.0,500.0,1,1.0,4.3750000000000115,5.0,0.05,1197465305.875,20.0,75,75,0,0,0,0,,,100000.0,3269.702766945047,103269.70276694505,-23535.17832766169,0.2948602826380131,-0.11710176653315651,-0.1171017665331566,-45740.56924293032,-0.0032702360770686,1.0,True,False
9281,161,IOLCP,IOLCP,IOL CHEM AND PHARMA LTD,INE485C01029,volume_reversal,60.53813419269543,True,True,EQ,199.95,True,20.0,1000.0,500.0,2,1.0,2.649900000000009,5.0,0.01,644714183.21,20.0,21,21,19,0,0,0,,,100000.0,2409.333466074837,102409.33346607484,-5852.467952640902,0.2358983641983285,-0.13690075096857335,-0.1369007509685733,-96161.06661620428,-0.0131030141229377,1.0,True,False
9296,162,IFCI,IFCI,IFCI LTD,INE039A01010,momentum_1d,60.48297802016196,True,True,EQ,101.38,True,20.0,1000.0,500.0,4,3.0,4.008280000000015,5.0,0.01,3490384221.1400003,20.0,99,99,45,0,0,0,,,100000.0,10585.018539373748,110585.01853937375,-25616.30380126141,0.4970667177819305,-0.19373342294702367,-0.1937334229470236,-43136.25107025793,-0.0042413093335474,1.0,True,False
9306,163,GAIL,GAIL,GAIL (INDIA) LTD,INE129A01019,reversal_1d,60.45984134853743,True,True,EQ,173.4,True,20.0,1000.0,500.0,2,2.0,4.583600000000036,5.0,0.01,1109878265.1999998,20.0,39,39,19,0,0,0,,,100000.0,-5512.806061297437,94487.19393870256,-19205.873309321803,-0.5282601521841855,-0.12070779454041958,-0.1207077945404194,-4111.925507806576,-0.006469729412401,1.0,True,False
9424,164,JIOFIN,JIOFIN,JIO FIN SERVICES LTD,INE758E01017,reversal_1d,60.10101636093208,True,True,EQ,239.5,True,20.0,1000.0,500.0,2,1.0,3.1689999999999863,5.0,0.01,2367567909.325,20.0,50,50,22,0,0,0,,,100000.0,-8009.055963925144,91990.94403607486,-24740.85158964612,-0.8863992632183298,-0.13781107575351792,-0.1378110757535179,20122.54681301405,-0.0051976464184361,1.0,True,False
9432,165,LTF,LTF,L&T FINANCE LIMITED,INE498L01015,reversal_1d,60.068377127747475,True,True,EQ,314.0,True,20.0,1000.0,500.0,1,1.0,4.098000000000023,5.0,0.05,1074454374.875,20.0,73,73,43,0,0,0,,,100000.0,3265.264870435887,103265.26487043589,-22923.670683259857,0.2845722358426431,-0.143769733902968,-0.143769733902968,-45055.24381499937,-0.0036471015832706,1.0,True,False
9457,166,PFC,PFC,POWER FIN CORP LTD.,INE134E01011,gap_fade_100,60.006610477607005,True,True,EQ,355.6,True,20.0,1000.0,500.0,1,1.0,4.691200000000012,5.0,0.05,3151134941.3,20.0,26,26,12,0,0,0,,,100000.0,-7706.47619321481,92293.52380678519,-16869.09896574363,-0.6502169171332377,-0.15932606665074078,-0.1593260666507407,5500.84087995594,-0.0119004520730752,1.0,True,False
9489,167,BELRISE,BELRISE,BELRISE INDUSTRIES LTD,INE894V01022,gap_continuation_050,59.88782845810611,True,True,EQ,236.86,True,20.0,1000.0,500.0,2,1.0,3.1337200000000136,5.0,0.01,837487795.4749999,20.0,112,112,36,0,0,0,,,100000.0,10160.974577334797,110160.9745773348,-29661.59143880325,0.5219693378040431,-0.20012981744733516,-0.2001298174473351,-38230.298809083615,-0.0031387025192458,1.0,True,False
9591,168,BELRISE,BELRISE,BELRISE INDUSTRIES LTD,INE894V01022,turn_of_month,59.53396132870599,True,True,EQ,236.86,True,20.0,1000.0,500.0,2,1.0,3.1337200000000136,5.0,0.01,837487795.4749999,20.0,75,75,0,0,0,0,,,100000.0,2122.962248124386,102122.96224812439,-24388.150363662386,0.2118783510018897,-0.12469868879504731,-0.1246986887950472,-46268.311138294026,-0.003701674202969,1.0,True,False
9613,169,VIYASH,VIYASH,VIYASH SCIENTIFIC LIMITED,INE807F01027,gap_continuation_100,59.450297471492306,True,True,EQ,265.85,True,20.0,1000.0,500.0,1,1.0,3.511699999999977,5.0,0.05,932019464.075,20.0,46,46,14,0,0,0,,,100000.0,1351.458190861507,101351.45819086151,-15715.641038047876,0.1670559480991847,-0.16866478408724006,-0.16866478408724,-45924.36473762849,-0.0082512614012803,1.0,True,False
9630,170,JIOFIN,JIOFIN,JIO FIN SERVICES LTD,INE758E01017,gap_fade_100,59.390183440753596,True,True,EQ,239.5,True,20.0,1000.0,500.0,2,1.0,3.1689999999999863,5.0,0.01,2367567909.325,20.0,29,29,16,0,0,0,,,100000.0,-9343.836867941209,90656.16313205879,-19324.747293011547,-1.0889990423038876,-0.137698706886213,-0.1376987068862131,18787.765908997982,-0.0093504788640208,1.0,True,False
9649,171,VEDL,VEDL,VEDANTA LIMITED,INE205A01025,turn_of_month,59.32635101636094,True,True,EQ,272.1,True,20.0,1000.0,500.0,1,1.0,3.5842000000000453,5.0,0.05,2725791271.35,20.0,74,74,0,0,0,0,,,100000.0,4673.665207903308,104673.66520790331,-22183.87076359632,0.3245378760478619,-0.11997679052849808,-0.119976790528498,-73140.96183115634,-0.0047066030568753,1.0,True,False
9673,172,BPCL,BPCL,BHARAT PETROLEUM CORP  LT,INE029A01011,gap_fade_050,59.24929763675426,True,True,EQ,315.7,True,20.0,1000.0,500.0,1,1.0,4.151400000000034,5.0,0.05,1504042323.325,20.0,101,101,59,0,0,0,,,100000.0,-2307.2695407120773,97692.73045928792,-34839.564461392794,-0.0312506253388343,-0.17875960306715422,-0.1787596030671543,-1234.007758164109,-0.0037452933258658,1.0,True,False
9717,173,PFC,PFC,POWER FIN CORP LTD.,INE134E01011,momentum_1d,59.110271029581895,True,True,EQ,355.6,True,20.0,1000.0,500.0,1,1.0,4.691200000000012,5.0,0.05,3151134941.3,20.0,46,46,24,0,0,0,,,100000.0,-7001.275577482476,92998.72442251752,-22684.336833558395,-0.5511104969812584,-0.17184245197137638,-0.1718424519713763,6206.041495688274,-0.0066607977180249,1.0,True,False
9722,174,FEDERALBNK,FEDERALBNK,FEDERAL BANK LTD,INE171A01029,momentum_1d,59.09705007436788,True,True,EQ,343.0,True,20.0,1000.0,500.0,1,1.0,4.515999999999978,5.0,0.05,1485111743.85,20.0,41,41,15,0,0,0,,,100000.0,-213.66451837732168,99786.33548162268,-15336.840153402329,0.0141478524141421,-0.0865493125081912,-0.0865493125081912,-72570.57529068405,-0.0040272469366932,1.0,True,False
9772,175,RATNAVEER,RATNAVEER,RATNAVEER PRECISION ENG L,INE05CZ01011,volume_reversal,58.94810775078499,True,True,EQ,304.75,True,20.0,1000.0,500.0,1,1.0,3.9795000000000003,5.0,0.05,2083492621.38,20.0,30,30,26,0,0,0,,,100000.0,-100.024191698496,99899.9758083015,-11423.799545082584,0.0814341805699966,-0.09634385386396394,-0.096343853863964,-96850.75811216825,-0.0116510264497787,1.0,True,False
9778,176,MANAPPURAM,MANAPPURAM,MANAPPURAM FINANCE LTD,INE522D01027,gap_fade_100,58.93571310527186,True,True,EQ,339.7,True,20.0,1000.0,500.0,1,1.0,4.459400000000023,5.0,0.05,1569912665.4250002,20.0,51,51,27,0,0,0,,,100000.0,-2888.5479133022745,97111.45208669773,-20853.63221798648,-0.1612600593289818,-0.10610226094801645,-0.1061022609480164,-31992.610239401285,-0.0055653573332405,1.0,True,False
9818,177,ETERNAL,ETERNAL,ETERNAL LIMITED,INE758T01015,turn_of_month,58.80722194678565,True,True,EQ,322.75,True,20.0,1000.0,500.0,1,1.0,4.225499999999989,5.0,0.05,7755765299.75,20.0,75,75,0,0,0,0,,,100000.0,-5414.7283862784825,94585.27161372152,-29991.138631897964,-0.2550548189936586,-0.11560807579968979,-0.1156080757996897,-7607.915507137048,-0.0049654846193716,1.0,True,False
9886,178,NTPC,NTPC,NTPC LTD,INE733E01010,momentum_1d,58.560155346223766,True,True,EQ,332.5,True,20.0,1000.0,500.0,1,1.0,4.3750000000000115,5.0,0.05,2596856663.35,20.0,29,29,12,0,0,0,,,100000.0,-7072.60891719308,92927.39108280692,-17295.3870340844,-0.7831243270135485,-0.11539380512491526,-0.1153938051249151,-5833.987815864792,-0.0086938667263182,1.0,True,False
9908,179,PNB,PNB,PUNJAB NATIONAL BANK,INE160A01022,reversal_1d,58.50148735746158,True,True,EQ,117.0,True,20.0,1000.0,500.0,4,3.0,4.642000000000006,5.0,0.01,1291402376.8049998,20.0,53,53,25,0,0,0,,,100000.0,-4627.697570281423,95372.30242971858,-22896.667076465223,-0.3577067479161539,-0.1408451332969597,-0.1408451332969595,-11578.57801513774,-0.0051258316399797,1.0,True,False
9928,180,MRPL,MRPL,MRPL,INE103A01014,reversal_5d,58.45294166253511,True,True,EQ,174.83,True,20.0,1000.0,500.0,2,2.0,4.609320000000018,5.0,0.01,1066722579.155,20.0,82,82,52,0,0,0,,,100000.0,4970.267240027068,104970.26724002707,-24433.05117621018,0.3073880115618225,-0.24407492450353163,-0.2440749245035316,-31505.961285741985,-0.0065601034625905,1.0,True,False
9941,181,WELSPUNLIV,WELSPUNLIV,WELSPUN LIVING LIMITED,INE192B01031,volume_reversal,58.41121302264089,True,True,EQ,208.51,True,20.0,1000.0,500.0,2,1.0,2.7770200000000127,5.0,0.01,718406604.175,20.0,23,23,22,0,0,0,,,100000.0,-2385.166585788073,97614.83341421193,-10992.336413178216,-0.1619131653072513,-0.10546180696144425,-0.1054618069614441,-60051.61460153069,-0.0109601835949992,1.0,True,False
9943,182,GAIL,GAIL,GAIL (INDIA) LTD,INE129A01019,gap_continuation_100,58.40687489671129,True,True,EQ,173.4,True,20.0,1000.0,500.0,2,2.0,4.583600000000036,5.0,0.01,1109878265.1999998,20.0,27,27,14,0,0,0,,,100000.0,-7374.587860191677,92625.41213980832,-16902.756501458454,-0.5984415755202004,-0.1438735942587086,-0.1438735942587086,-5973.707306700817,-0.0115581318116112,1.0,True,False
9971,183,SHANTIGOLD,SHANTIGOLD,SHANTI GOLD INTERNATION L,INE06ZD01017,gap_fade_100,58.277557428524204,True,True,EQ,256.34,True,20.0,1000.0,500.0,1,1.0,3.392680000000002,5.0,0.01,581797494.775,20.0,65,65,47,0,0,0,,,100000.0,-4237.002744126803,95762.9972558732,-26222.54658644301,-0.0474800336863049,-0.23387079752270878,-0.2338707975227089,-1489.9671710043622,-0.0079149084449872,1.0,True,False
9983,184,TATASTEEL,TATASTEEL,TATA STEEL LIMITED,INE081A01020,reversal_5d,58.23025119814907,True,True,EQ,188.79,True,20.0,1000.0,500.0,2,2.0,4.975159999999991,5.0,0.01,4678339405.950001,20.0,42,42,29,0,0,0,,,100000.0,-5428.19821276197,94571.80178723803,-20099.482241051475,-0.5848430733513034,-0.0729372715983535,-0.0729372715983535,-22742.774611681947,-0.0055278903162223,1.0,True,False
9994,185,MARKSANS,MARKSANS,MARKSANS PHARMA LIMITED,INE750C01026,reversal_1d,58.180672616096516,True,True,EQ,326.75,True,20.0,1000.0,500.0,1,1.0,4.2935,5.0,0.05,723088181.3,20.0,79,79,47,0,0,0,,,100000.0,7645.3776305965,107645.3776305965,-21560.02862841671,0.4085755863353931,-0.18751849777693141,-0.1875184977769314,-69340.73046577848,-0.0056226773355025,1.0,True,False
9995,186,IOC,IOC,INDIAN OIL CORP LTD,INE242A01010,momentum_1d,58.17819368699388,True,True,EQ,137.6,True,20.0,1000.0,500.0,3,2.0,3.6304000000000087,5.0,0.01,1088369458.555,20.0,40,40,17,0,0,0,,,100000.0,-7442.470088943301,92557.5299110567,-21178.67046099389,-0.8443519808070871,-0.09826485565835419,-0.0982648556583541,-4315.9297044635605,-0.0062570540327142,1.0,True,False
9999,187,TIMETECHNO,TIMETECHNO,TIME TECHNOPLAST LTD.,INE508G01029,gap_continuation_050,58.173235828788634,True,True,EQ,188.49,True,20.0,1000.0,500.0,2,2.0,4.973959999999991,5.0,0.01,603376241.075,20.0,110,110,40,0,0,0,,,100000.0,-3600.3086950021534,96399.69130499785,-37985.0662802832,-0.0565292893088578,-0.2486459935772929,-0.2486459935772929,11734.553697980198,-0.0040889110284068,1.0,True,False
10010,188,PATANJALI,PATANJALI,PATANJALI FOODS LIMITED,INE619A01035,reversal_5d,58.126549330689144,True,True,EQ,342.5,True,20.0,1000.0,500.0,1,1.0,4.5149999999999775,5.0,0.05,720843981.5999999,20.0,33,33,7,0,0,0,,,100000.0,-10949.98632097317,89050.01367902683,-22020.571665687152,-1.0551697024657385,-0.17670768905404255,-0.1767076890540426,30505.37973070409,-0.0097959673450069,1.0,True,False
10019,189,HINDPETRO,HINDPETRO,HINDUSTAN PETROLEUM CORP,INE094A01015,gap_continuation_100,58.110229714096846,True,True,EQ,356.5,True,20.0,1000.0,500.0,1,1.0,4.693000000000011,5.0,0.05,1550322480.175,20.0,64,64,33,0,0,0,,,100000.0,-6778.0211581845215,93221.97884181548,-27894.052195012,-0.3582465788552021,-0.1547971587128102,-0.1547971587128102,-559.6187314907584,-0.0059237206759715,1.0,True,False
10050,190,JSWINFRA,JSWINFRA,JSW INFRASTRUCTURE LTD,INE880J01026,reversal_1d,57.994339778549,True,True,EQ,333.0,True,20.0,1000.0,500.0,1,1.0,4.376000000000012,5.0,0.05,687390417.0250001,20.0,61,61,30,0,0,0,,,100000.0,-3976.8186656079342,96023.18133439207,-24818.964411665307,-0.2276231540512724,-0.16337948680914927,-0.1633794868091492,-12068.934450031433,-0.005026972155357,1.0,True,False
10158,191,TMPV,TMPV,TATA MOTORS PASS VEH LTD,INE155A01022,gap_continuation_100,57.66154354652124,True,True,EQ,311.5,True,20.0,1000.0,500.0,1,1.0,4.093000000000023,5.0,0.05,2618626895.5,20.0,41,41,20,0,0,0,,,100000.0,-10618.268885468397,89381.7311145316,-24200.33988724812,-0.7030079574792263,-0.17553537123695218,-0.1755353712369521,13980.3055177902,-0.0096516868009903,1.0,True,False
10179,192,ONGC,ONGC,OIL AND NATURAL GAS CORP.,INE213A01029,momentum_5d,57.606800528838214,True,True,EQ,234.65,True,20.0,1000.0,500.0,2,1.0,3.1093000000000033,5.0,0.01,2775082213.085,20.0,29,29,14,0,0,0,,,100000.0,-7886.51793426217,92113.48206573783,-18022.319670942947,-1.0371443163588627,-0.09089430308260149,-0.0908943030826014,-5390.090263420643,-0.0081216969264575,1.0,True,False
10188,193,PFC,PFC,POWER FIN CORP LTD.,INE134E01011,momentum_5d,57.56610477607007,True,True,EQ,355.6,True,20.0,1000.0,500.0,1,1.0,4.691200000000012,5.0,0.05,3151134941.3,20.0,48,48,21,0,0,0,,,100000.0,-7890.213645360593,92109.78635463941,-24037.744722507632,-0.6200870013159755,-0.17909589378711066,-0.1790958937871106,5317.103427810158,-0.0066490196751399,1.0,True,False
10190,194,NYKAA,NYKAA,FSN E COMMERCE VENTURES,INE388Y01029,momentum_1d,57.55804825648653,True,True,EQ,332.5,True,20.0,1000.0,500.0,1,1.0,4.3750000000000115,5.0,0.05,1197465305.875,20.0,52,52,20,0,0,0,,,100000.0,-1684.5183197763108,98315.48168022369,-20188.764989645395,-0.0708472161526162,-0.11130912400487769,-0.1113091240048775,-50694.79032965168,-0.0051209369884217,1.0,True,False
10253,195,KTKBANK,KTKBANK,KARNATAKA BANK LIMITED,INE614B01018,momentum_1d,57.35539580234671,True,True,EQ,340.1,True,20.0,1000.0,500.0,1,1.0,4.510200000000034,5.0,0.05,875316394.0,20.0,62,62,24,0,0,0,,,100000.0,5889.015110334061,105889.01511033406,-17395.9511274228,0.4056446339189825,-0.20339002987851806,-0.2033900298785179,-83840.15034811306,-0.004687552129299,1.0,True,False
10320,196,VEDL,VEDL,VEDANTA LIMITED,INE205A01025,reversal_1d,57.09944637250041,True,True,EQ,272.1,True,20.0,1000.0,500.0,1,1.0,3.5842000000000453,5.0,0.05,2725791271.35,20.0,85,85,49,0,0,0,,,100000.0,4210.963514763731,104210.96351476373,-25870.328532199823,0.2997382022291959,-0.14578231379634732,-0.1457823137963473,-73603.66352429592,-0.0041747939613801,1.0,True,False
10425,197,LTF,LTF,L&T FINANCE LIMITED,INE498L01015,turn_of_month,56.664807469839694,True,True,EQ,314.0,True,20.0,1000.0,500.0,1,1.0,4.098000000000023,5.0,0.05,1074454374.875,20.0,75,75,0,0,0,0,,,100000.0,397.6856263464724,100397.68562634647,-25670.72266109832,0.1029485692121799,-0.15291640789045668,-0.1529164078904566,-47922.82305908878,-0.003938909476266,1.0,True,False
10449,198,JIOFIN,JIOFIN,JIO FIN SERVICES LTD,INE758E01017,reversal_5d,56.609651297306236,True,True,EQ,239.5,True,20.0,1000.0,500.0,2,1.0,3.1689999999999863,5.0,0.01,2367567909.325,20.0,41,41,19,0,0,0,,,100000.0,-10384.591925280069,89615.40807471993,-23999.51960896318,-1.1132183469496686,-0.16067495703403134,-0.1606749570340313,17747.010851659128,-0.0072078022259522,1.0,True,False
10572,199,ENGINERSIN,ENGINERSIN,ENGINEERS INDIA LTD,INE510A01028,gap_continuation_100,56.19835564369526,True,True,EQ,279.45,True,20.0,1000.0,500.0,1,1.0,3.6489,5.0,0.05,643467907.135,20.0,44,44,19,0,0,0,,,100000.0,-4012.323781670712,95987.67621832929,-19549.09234994909,-0.1658300368190247,-0.1733141073195924,-0.1733141073195924,-30025.182236615103,-0.0082473496909051,1.0,True,False
10679,200,CROMPTON,CROMPTON,CROMPT GREA CON ELEC LTD,INE299U01018,gap_fade_050,55.89117501239464,True,True,EQ,232.4,True,20.0,1000.0,500.0,2,1.0,3.074799999999993,5.0,0.01,847721314.9200001,20.0,81,81,58,0,0,0,,,100000.0,-6682.099938067331,93317.90006193267,-32573.31916405246,-0.3985057899627808,-0.3128087584402156,-0.3128087584402156,21117.596571795977,-0.0043339197425503,1.0,True,False
10684,201,RAIN,RAIN,RAIN INDUSTRIES LIMITED,INE855B01025,turn_of_month,55.86845149562056,True,True,EQ,215.72,True,20.0,1000.0,500.0,2,1.0,2.8614400000000058,5.0,0.01,785659370.01,20.0,75,75,0,0,0,0,,,100000.0,-3474.2800922284805,96525.71990777152,-28554.07713619643,-0.014151440669554,-0.16099762531046102,-0.160997625310461,-27829.72760038536,-0.0068753392749355,1.0,True,False
10737,202,WIPRO,WIPRO,WIPRO LTD,INE075A01022,momentum_1d,55.67137663196166,True,True,EQ,176.4,True,20.0,1000.0,500.0,2,2.0,4.655600000000039,5.0,0.01,1251249582.315,20.0,35,35,23,0,0,0,,,100000.0,-12103.089805797135,87896.91019420286,-23649.089216666034,-1.0924277330757377,-0.16564631145337305,-0.1656463114533729,16468.338765631503,-0.0100073895779927,1.0,True,False
10829,203,SHANTIGOLD,SHANTIGOLD,SHANTI GOLD INTERNATION L,INE06ZD01017,volume_reversal,55.37576433647331,True,True,EQ,256.34,True,20.0,1000.0,500.0,1,1.0,3.392680000000002,5.0,0.01,581797494.775,20.0,26,26,17,0,0,0,,,100000.0,-9907.63184770134,90092.36815229866,-18860.84750856725,-0.6583954364019919,-0.16454276121513112,-0.1645427612151312,-7160.5962745789,-0.0150412909202422,1.0,True,False
10860,204,IOC,IOC,INDIAN OIL CORP LTD,INE242A01010,gap_fade_050,55.25016526194017,True,True,EQ,137.6,True,20.0,1000.0,500.0,3,2.0,3.6304000000000087,5.0,0.01,1088369458.555,20.0,81,81,45,0,0,0,,,100000.0,-8359.999616245826,91640.00038375417,-33790.251370482714,-0.5509702722666637,-0.11998864747467808,-0.1199886474746779,-5233.459231766086,-0.0044195651148924,1.0,True,False
10902,205,GAIL,GAIL,GAIL (INDIA) LTD,INE129A01019,reversal_5d,55.1251859196827,True,True,EQ,173.4,True,20.0,1000.0,500.0,2,2.0,4.583600000000036,5.0,0.01,1109878265.1999998,20.0,30,30,16,0,0,0,,,100000.0,-7618.158142652406,92381.8418573476,-18111.70774133339,-0.8589395211775139,-0.177271634916912,-0.177271634916912,-6217.277589161546,-0.008520483846289,1.0,True,False
10945,206,TATAPOWER,TATAPOWER,TATA POWER CO LTD,INE245A01021,momentum_1d,54.97004627334324,True,True,EQ,368.0,True,20.0,1000.0,500.0,1,1.0,4.845999999999977,5.0,0.05,1580684879.8,20.0,30,30,13,0,0,0,,,100000.0,-9897.890841468225,90102.10915853178,-20140.128655774417,-1.3959876824856332,-0.10584059060513662,-0.1058405906051367,-351.4434561411472,-0.0082724933686395,1.0,True,False
10955,207,RECLTD,RECLTD,REC LIMITED,INE020B01018,gap_fade_100,54.94195174351347,True,True,EQ,318.7,True,20.0,1000.0,500.0,1,1.0,4.157400000000035,5.0,0.05,1931316464.5,20.0,26,26,14,0,0,0,,,100000.0,-10232.655407388664,89767.34459261133,-19152.498342453066,-1.2415251444302398,-0.1624911598334472,-0.1624911598334472,5828.029918271932,-0.0106095307193922,1.0,True,False
10998,208,SHANTIGOLD,SHANTIGOLD,SHANTI GOLD INTERNATION L,INE06ZD01017,reversal_1d,54.75913072219468,True,True,EQ,256.34,True,20.0,1000.0,500.0,1,1.0,3.392680000000002,5.0,0.01,581797494.775,20.0,95,95,45,0,0,0,,,100000.0,-7541.898093139272,92458.10190686073,-36847.96662597392,-0.1758459758723927,-0.17637056627857628,-0.1763705662785762,-4794.862520016832,-0.0058812456613906,1.0,True,False
11013,209,WIPRO,WIPRO,WIPRO LTD,INE075A01022,gap_fade_050,54.70913898529169,True,True,EQ,176.4,True,20.0,1000.0,500.0,2,2.0,4.655600000000039,5.0,0.01,1251249582.315,20.0,97,97,58,0,0,0,,,100000.0,-11247.75823515332,88752.24176484668,-39867.807684696185,-0.7155700289616476,-0.16190365236106175,-0.1619036523610618,17323.670336275318,-0.0042043404089155,1.0,True,False
11027,210,BELRISE,BELRISE,BELRISE INDUSTRIES LTD,INE894V01022,reversal_1d,54.66079986779045,True,True,EQ,236.86,True,20.0,1000.0,500.0,2,1.0,3.1337200000000136,5.0,0.01,837487795.4749999,20.0,86,86,48,0,0,0,,,100000.0,540.4214624309388,100540.42146243094,-28778.2057720717,0.1321804065060598,-0.19013150324305472,-0.1901315032430547,-47850.85192398747,-0.0046409789741701,1.0,True,False
11054,211,EDELWEISS,EDELWEISS,EDELWEISS FIN SERV LTD,INE532F01054,gap_continuation_050,54.5818872913568,True,True,EQ,136.08,True,20.0,1000.0,500.0,3,2.0,3.604320000000027,5.0,0.01,529679119.34000003,20.0,103,103,38,0,0,0,,,100000.0,-2453.238958666261,97546.76104133374,-35458.4623493309,-0.0035756571356182,-0.1606702139199051,-0.1606702139199052,-29244.040749467924,-0.0042552684304373,1.0,True,False
11082,212,PATANJALI,PATANJALI,PATANJALI FOODS LIMITED,INE619A01035,gap_continuation_100,54.47921831102297,True,True,EQ,342.5,True,20.0,1000.0,500.0,1,1.0,4.5149999999999775,5.0,0.05,720843981.5999999,20.0,22,22,5,0,0,0,,,100000.0,-13033.316434867578,86966.68356513242,-20418.77060684616,-2.017479133122554,-0.1448789920967829,-0.1448789920967829,28422.049616809687,-0.0122285073611793,1.0,True,False
11100,213,CUPID,CUPID,CUPID LIMITED,INE509F01029,gap_fade_100,54.43397785490002,True,True,EQ,283.15,True,50.0,1000.0,500.0,1,1.0,3.7163000000000115,5.0,0.05,5126613244.780001,20.0,57,57,46,0,0,0,,,100000.0,1666.3613446844538,101666.36134468445,-19103.28326688538,0.1910975424730361,-0.16769265199652916,-0.1676926519965292,-605348.9665957714,-0.0083452382801483,1.0,True,False
11134,214,CANBK,CANBK,CANARA BANK,INE476A01022,momentum_5d,54.289993389522394,True,True,EQ,125.5,True,20.0,1000.0,500.0,3,3.0,4.963,5.0,0.01,1538352078.0549998,20.0,51,51,19,0,0,0,,,100000.0,-8083.431865533814,91916.56813446619,-25103.380811839237,-0.7028384412421502,-0.09505935903517371,-0.0950593590351737,-22832.2453337886,-0.0059264619759409,1.0,True,False
11136,215,FEDERALBNK,FEDERALBNK,FEDERAL BANK LTD,INE171A01029,gap_fade_050,54.28627499586845,True,True,EQ,343.0,True,20.0,1000.0,500.0,1,1.0,4.515999999999978,5.0,0.05,1485111743.85,20.0,64,64,40,0,0,0,,,100000.0,-1592.123994175112,98407.87600582489,-23865.401970665087,-0.0445420099495089,-0.12772430947764424,-0.1277243094776442,-73949.03476648184,-0.0044806191593517,1.0,True,False
11146,216,INDUSTOWER,INDUSTOWER,INDUS TOWERS LIMITED,INE121J01017,reversal_5d,54.24785159477772,True,True,EQ,376.8,True,20.0,1000.0,500.0,1,1.0,4.9636,5.0,0.05,1780856495.225,20.0,40,40,25,0,0,0,,,100000.0,-7586.815742930863,92413.18425706914,-21302.11066360319,-0.852976343879571,-0.11644308862208508,-0.116443088622085,-19353.25198355449,-0.0063372387420695,1.0,True,False
11191,217,RATNAVEER,RATNAVEER,RATNAVEER PRECISION ENG L,INE05CZ01011,reversal_5d,54.06978185423897,True,True,EQ,304.75,True,20.0,1000.0,500.0,1,1.0,3.9795000000000003,5.0,0.05,2083492621.38,20.0,90,90,59,0,0,0,,,100000.0,4771.53644114612,104771.53644114612,-26952.87844299154,0.3071694230194882,-0.2005131952993371,-0.2005131952993371,-91979.1974793236,-0.0050052318694462,1.0,True,False
11232,218,POWERGRID,POWERGRID,POWER GRID CORP. LTD.,INE752E01010,momentum_1d,53.9470748636589,True,True,EQ,266.0,True,20.0,1000.0,500.0,1,1.0,3.5119999999999774,5.0,0.05,2045111029.025,20.0,22,22,9,0,0,0,,,100000.0,-10908.885962761022,89091.11403723898,-18467.275272778046,-1.328931760464165,-0.12317356971668869,-0.1231735697166888,-2888.0526294276788,-0.0129126735129054,1.0,True,False
11242,219,ETERNAL,ETERNAL,ETERNAL LIMITED,INE758T01015,momentum_5d,53.92125268550653,True,True,EQ,322.75,True,20.0,1000.0,500.0,1,1.0,4.225499999999989,5.0,0.05,7755765299.75,20.0,64,64,32,0,0,0,,,100000.0,-9619.158532092348,90380.84146790765,-30101.335419814623,-0.4681785308743355,-0.13773210849105844,-0.1377321084910585,-11812.345652950911,-0.0070036114444782,1.0,True,False
11289,220,INDUSTOWER,INDUSTOWER,INDUS TOWERS LIMITED,INE121J01017,momentum_5d,53.7749958684515,True,True,EQ,376.8,True,20.0,1000.0,500.0,1,1.0,4.9636,5.0,0.05,1780856495.225,20.0,40,40,15,0,0,0,,,100000.0,-8504.662036881098,91495.3379631189,-22086.886368434338,-0.9637742219879994,-0.09421216428753654,-0.0942121642875364,-20271.09827750473,-0.0065854957829154,1.0,True,False
11313,221,VEDL,VEDL,VEDANTA LIMITED,INE205A01025,reversal_5d,53.68658073045778,True,True,EQ,272.1,True,20.0,1000.0,500.0,1,1.0,3.5842000000000453,5.0,0.05,2725791271.35,20.0,75,75,48,0,0,0,,,100000.0,113.26077549245385,100113.26077549245,-25885.399739724875,0.1120615351094533,-0.16247900853678843,-0.1624790085367884,-77701.3662635672,-0.005475862672104,1.0,True,False
11319,222,CANBK,CANBK,CANARA BANK,INE476A01022,reversal_1d,53.668608494463726,True,True,EQ,125.5,True,20.0,1000.0,500.0,3,3.0,4.963,5.0,0.01,1538352078.0549998,20.0,71,71,38,0,0,0,,,100000.0,-7243.601083577436,92756.39891642256,-30239.978181207058,-0.4345665417561336,-0.12778321246335345,-0.1277832124633534,-21992.41455183222,-0.0050774082720132,1.0,True,False
