date,symbol,isin,series,close
2026-09-04,HMVL,INE871K01015,BE,84.28
2026-09-04,HINDOILEXP,INE345A01011,EQ,185.0
2026-09-04,HINDPETRO,INE094A01015,EQ,356.5
2026-09-04,HINDUNILVR,INE030A01027,EQ,1973.4
2026-09-04,HINDZINC,INE267A01025,EQ,601.0
2026-09-04,HINDWAREAP,INE05AN01011,EQ,182.61
2026-09-04,HIRECT,INE835D01023,EQ,1222.4
2026-09-04,HISARMETAL,INE598C01011,EQ,162.19
2026-09-04,POWERINDIA,INE07Y701011,EQ,31650.0
2026-09-04,HITECHCORP,INE120D01012,BE,337.0
2026-09-04,HLEGLAS,INE461D01028,EQ,333.65
2026-09-04,HLVLTD,INE102A01024,EQ,6.48
2026-09-04,HMAAGRO,INE0ECP01024,EQ,20.84
2026-09-04,HMT,INE262A01018,BZ,66.91
2026-09-04,HOMEFIRST,INE481N01025,EQ,1210.1
2026-09-04,HONASA,INE0J5401028,EQ,471.05
2026-09-04,HONDAPOWER,INE634A01018,EQ,2024.6
2026-09-04,HONAUT,INE671A01010,EQ,35655.0
2026-09-04,HORIZONIND,INE685T01010,EQ,55.13
2026-09-04,HDIL,INE191I01012,BZ,1.47
2026-09-04,HPAL,INE0GSL01024,EQ,35.58
2026-09-04,HPL,INE495S01016,EQ,304.15
2026-09-04,HUDCO,INE031A01017,EQ,180.52
2026-09-04,HTMEDIA,INE501G01024,EQ,26.12
2026-09-04,HUBTOWN,INE703H01016,EQ,189.26
2026-09-04,HUHTAMAKI,INE275B01026,EQ,255.0
2026-09-04,HTEL,INE0LEG01024,BE,73.65
2026-09-04,HYBRIDFIN,INE965B01022,BE,16.67
2026-09-04,HYUNDAI,INE0V6F01027,EQ,2205.0
2026-09-04,IGPL,INE204A01010,EQ,567.4
2026-09-04,ISTLTD,INE684B01029,EQ,654.55
2026-09-04,ICDSLTD,INE613B01010,EQ,71.45
2026-09-04,ICEMAKE,INE520Y01019,EQ,738.6
2026-09-04,ICICIBANK,INE090A01021,EQ,1423.2
2026-09-04,ICICIGI,INE765G01017,EQ,1510.0
2026-09-04,ICICIPRULI,INE726G01019,EQ,494.55
2026-09-04,ICICIAMC,INE346A01027,EQ,2970.9
2026-09-04,ICRA,INE725G01011,EQ,4884.5
2026-09-04,IDBI,INE008A01015,EQ,90.63
2026-09-04,IDEAFORGE,INE349Y01013,EQ,777.05
2026-09-04,IDFCFIRSTB,INE092T01019,EQ,86.71
2026-09-04,IFBAGRO,INE076C01018,EQ,903.3
2026-09-04,IFBIND,INE559A01017,EQ,1305.7
2026-09-04,IFCI,INE039A01010,EQ,101.38
2026-09-04,IFGLEXPOR,INE133Y01011,EQ,204.69
2026-09-04,IGARASHI,INE188B01013,EQ,422.75
2026-09-04,IIFLCAPS,INE489L01022,EQ,341.2
2026-09-04,IIFL,INE530B01024,EQ,651.15
2026-09-04,IKIO,INE0LOJ01019,EQ,212.34
2026-09-04,IL&FSENGG,INE369I01014,BZ,36.75
2026-09-04,IVC,INE050B01023,EQ,10.24
2026-09-04,IL&FSTRANS,INE975G01012,BZ,2.06
2026-09-04,IMAGICAA,INE172N01012,EQ,55.38
2026-09-04,IMPEXFERRO,INE691G01015,BZ,4.72
2026-09-04,INCREDIBLE,INE452L01012,EQ,32.54
2026-09-04,IMPAL,INE547E01014,EQ,1114.6
2026-09-04,INDSWFTLAB,INE915B01019,EQ,355.95
2026-09-04,INDTERRAIN,INE611L01021,EQ,30.42
2026-09-04,INDBANK,INE841B01017,EQ,28.58
2026-09-04,BAJAJINDEF,INE0O9T01021,EQ,222.69
2026-09-04,INDGN,INE065X01017,EQ,601.5
2026-09-04,INDIAGLYCO,INE560A01023,BE,260.4
2026-09-04,INDNIPPON,INE092B01025,EQ,1158.2
2026-09-04,IPL,INE0D6701023,EQ,138.34
2026-09-04,INDIASHLTR,INE922K01024,EQ,677.1
2026-09-04,ITDC,INE353K01014,EQ,644.35
2026-09-04,IBULLSLTD,INE126M01010,EQ,25.67
2026-09-04,INDIAMART,INE933S01016,EQ,1726.4
2026-09-04,INDIANB,INE562A01011,EQ,879.7
2026-09-04,INDIANCARD,INE061A01014,EQ,219.97
2026-09-04,IEX,INE022Q01020,EQ,118.91
2026-09-04,INDIANHUME,INE323C01030,EQ,387.8
2026-09-04,IMFA,INE919H01018,EQ,1288.4
2026-09-04,IOC,INE242A01010,EQ,137.6
2026-09-04,IOB,INE565A01014,EQ,33.55
2026-09-04,IRCTC,INE335Y01020,EQ,476.05
2026-09-04,IRFC,INE053F01010,EQ,83.4
2026-09-04,IREDA,INE202E01016,EQ,113.64
2026-09-04,IWP,INE586E01020,EQ,34.38
2026-09-04,INDIGOPNTS,INE09VQ01012,EQ,1185.8
2026-09-04,INDIQUBE,INE06ST01018,EQ,194.54
2026-09-04,INDOAMIN,INE760F01028,BE,125.96
2026-09-04,INDOBORAX,INE803D01021,EQ,514.9
2026-09-04,ICIL,INE483B01026,EQ,449.8
2026-09-04,INDOFARM,INE622H01018,EQ,134.03
2026-09-04,INDORAMA,INE156A01020,EQ,72.96
2026-09-04,INDOTECH,INE332H01014,EQ,3663.1
2026-09-04,INDOTHAI,INE337M01021,EQ,35.75
2026-09-04,INDOUS,INE250Z01010,EQ,77.48
2026-09-04,INDOMIM,INE084101034,EQ,971.5
2026-09-04,NIPPOBATRY,INE567A01028,EQ,331.75
2026-09-04,INDOCO,INE873D01024,EQ,262.51
2026-09-04,IGCL,INE05J901018,EQ,72.89
2026-09-04,INDOKEM,INE716F01012,EQ,625.55
2026-09-04,WAAREEINDO,INE866K01023,EQ,272.0
2026-09-04,INDOSTAR,INE896L01010,EQ,258.66
2026-09-04,INDOWIND,INE227G01018,EQ,9.02
2026-09-04,IGL,INE203G01027,EQ,158.04
2026-09-04,INDRAMEDCO,INE681B01017,EQ,349.7
2026-09-04,INDUSTOWER,INE121J01017,EQ,376.8
2026-09-04,INDUSINDBK,INE095A01012,EQ,1008.5
2026-09-04,INDPRUD,INE620D01011,EQ,6305.0
2026-09-04,IITL,INE886A01014,EQ,146.4
2026-09-04,NAUKRI,INE663F01032,EQ,1319.8
2026-09-04,INFOBEAN,INE344S01016,EQ,162.08
2026-09-04,INFOMEDIA,INE669A01022,EQ,5.35
2026-09-04,INFY,INE009A01021,EQ,1130.0
2026-09-04,INGERRAND,INE177A01018,EQ,4844.7
2026-09-04,INNOVACAP,INE0DUT01020,EQ,1175.4
2026-09-04,INNOVANA,INE403Y01018,EQ,305.2
2026-09-04,INNOVISION,INE0ADB01012,EQ,254.9
2026-09-04,INOXGREEN,INE510W01014,EQ,175.1
2026-09-04,INOXINDIA,INE616N01034,EQ,2247.8
2026-09-04,INOXWIND,INE066P01011,EQ,74.4
2026-09-04,INSECTICID,INE070I01018,EQ,618.45
2026-09-04,INA,INE0LGX01024,EQ,90.24
2026-09-04,INSPIRISYS,INE020G01017,EQ,89.53
2026-09-04,ESSENTIA,INE418N01035,EQ,1.05
2026-09-04,INTELLECT,INE306R01017,EQ,686.65
2026-09-04,INTENTECH,INE781A01025,EQ,82.25
2026-09-04,INTERARCH,INE00M901018,EQ,1707.0
2026-09-04,INDIGO,INE646L01027,EQ,4977.0
2026-09-04,INTLCONV,INE575C01027,EQ,81.18
2026-09-04,IGIL,INE0Q9301021,EQ,323.5
2026-09-04,ISFT,INE566K01011,EQ,81.61
2026-09-04,INVENTURE,INE878H01024,EQ,0.93
2026-09-04,IKS,INE115Q01022,EQ,1759.9
2026-09-04,INVPRECQ,INE155E01016,BE,1273.6
2026-09-04,IOLCP,INE485C01029,EQ,199.95
2026-09-04,IONEXCHANG,INE570A01022,EQ,409.2
2026-09-04,IPRINGLTD,INE558A01019,EQ,159.99
2026-09-04,IPCALAB,INE571A01038,EQ,1965.3
2026-09-04,IRB,INE821I01022,EQ,19.65
2026-09-04,IRCON,INE962Y01021,EQ,119.25
2026-09-04,IRISDOREME,INE01GN01025,EQ,63.58
2026-09-04,IRIS,INE864K01010,EQ,265.92
2026-09-04,IRMENERGY,INE07U701015,EQ,281.4
2026-09-04,ISGEC,INE858B01029,EQ,787.35
2026-09-04,ISHANCH,INE561M01018,EQ,44.29
2026-09-04,ITCHOTELS,INE379A01028,EQ,161.23
2026-09-04,ITC,INE154A01025,EQ,264.1
2026-09-04,ITI,INE248A01017,EQ,272.5
2026-09-04,ITL,INE478D01014,EQ,364.55
2026-09-04,IVALUE,INE056801025,EQ,230.26
2026-09-04,IVP,INE043C01018,BE,203.34
2026-09-04,IZMO,INE848A01014,EQ,902.45
2026-09-04,J&KBANK,INE168A01041,EQ,150.02
2026-09-04,JGCHEM,INE0MB501011,EQ,598.15
2026-09-04,JAGRAN,INE199G01027,EQ,60.98
2026-09-04,JAGSNPHARM,INE048B01035,EQ,242.06
2026-09-04,JAIBALAJI,INE091G01026,EQ,69.73
2026-09-04,JAICORPLTD,INE070D01027,EQ,99.52
2026-09-04,JISLJALEQS,INE175A01038,EQ,30.87
2026-09-04,JAINREC,INE0YD401026,EQ,277.95
2026-09-04,JPPOWER,INE351F01018,EQ,16.29
2026-09-04,JAMNAAUTO,INE039C01032,EQ,120.69
2026-09-04,JSFB,INE953L01027,EQ,535.1
2026-09-04,JARO,INE00YJ01010,EQ,445.65
2026-09-04,JASH,INE039O01029,EQ,478.5
2026-09-04,JAYBARMARU,INE571B01036,EQ,122.29
2026-09-04,JAYAGROGN,INE785A01026,EQ,230.6
2026-09-04,JAYNECOIND,INE854B01010,EQ,89.04
2026-09-04,JAYKAY,INE903A01025,EQ,153.69
2026-09-04,JAYSREETEA,INE364A01020,EQ,98.95
2026-09-04,JBMA,INE927D01051,EQ,625.6
2026-09-04,JSLL,INE0J5801029,EQ,516.3
2026-09-04,JENBURPH,INE354A01013,EQ,1038.8
2026-09-04,JETFREIGHT,INE982V01025,EQ,21.18
2026-09-04,JHS,INE544H01014,EQ,7.89
2026-09-04,RETAIL,INE03DD01011,EQ,17.24
2026-09-04,JPOLYINVST,INE147P01019,EQ,997.45
2026-09-04,JINDRILL,INE742C01031,EQ,663.05
2026-09-04,JINDALPHOT,INE796G01012,EQ,1021.2
2026-09-04,JINDALPOLY,INE197D01010,EQ,672.35
2026-09-04,JINDALSAW,INE324A01032,EQ,305.3
2026-09-04,JSL,INE220G01021,EQ,737.85
2026-09-04,JINDALSTEL,INE749A01030,EQ,1165.0
2026-09-04,JINDWORLD,INE247D01039,EQ,57.51
2026-09-04,JKIPL,INE1FF001016,EQ,100.56
2026-09-04,JIOFIN,INE758E01017,EQ,239.5
2026-09-04,JITFINFRA,INE863T01013,EQ,304.5
2026-09-04,JKCEMENT,INE823G01014,EQ,5083.5
2026-09-04,JKLAKSHMI,INE786A01032,EQ,515.7
2026-09-04,JKPAPER,INE789E01012,EQ,405.8
2026-09-04,JKTYRE,INE573A01042,EQ,367.35
2026-09-04,JKIL,INE576I01022,EQ,487.35
2026-09-04,JMFINANCIL,INE780C01023,EQ,132.06
2026-09-04,JNKINDIA,INE0OAF01028,EQ,445.05
2026-09-04,JOCIL,INE839G01010,BE,154.3
2026-09-04,COCKERILL,INE515A01019,EQ,8193.5
2026-09-04,JSWCEMENT,INE718I01012,EQ,124.07
2026-09-04,JSWDULUX,INE133A01011,EQ,3174.5
2026-09-04,JSWENERGY,INE121E01018,EQ,539.85
2026-09-04,JSWHL,INE824G01012,EQ,11472.0
2026-09-04,JSWINFRA,INE880J01026,EQ,333.0
2026-09-04,JSWSTEEL,INE019A01038,EQ,1325.0
2026-09-04,JTEKTINDIA,INE643A01035,EQ,121.27
2026-09-04,JTLIND,INE391J01032,EQ,91.67
2026-09-04,JUBLCPL,INE03CC01015,EQ,2222.6
2026-09-04,JUBLFOOD,INE797F01020,EQ,482.7
2026-09-04,JUBLINGREA,INE0BY001018,EQ,680.3
2026-09-04,JUBLPHARMA,INE700A01033,EQ,924.5
2026-09-04,JMA,INE412C01023,EQ,90.58
2026-09-04,JNPR,INE05C901015,EQ,265.1
2026-09-04,JUNIPER,INE696F01016,EQ,216.82
2026-09-04,JLHL,INE682M01020,EQ,286.45
2026-09-04,JWL,INE209L01016,EQ,243.24
2026-09-04,JUSTDIAL,INE599M01018,EQ,692.85
2026-09-04,JYOTHYLAB,INE668F01031,EQ,201.54
2026-09-04,JYOTICNC,INE980O01024,EQ,1003.9
2026-09-04,JYOTIRES,INE577D01013,EQ,868.1
2026-09-04,JYOTISTRUC,INE197A01024,EQ,10.02
2026-09-04,KJMCFIN,INE533C01018,EQ,63.14
2026-09-04,KMCSHIL,INE879K01018,EQ,138.24
2026-09-04,KMSUGAR,INE157H01023,EQ,30.68
2026-09-04,KPEL,INE127T01021,EQ,247.32
2026-09-04,KABRAEXTRU,INE900B01029,EQ,579.15
2026-09-04,KAJARIACER,INE217B01036,EQ,1239.6
2026-09-04,KAKATCEM,INE437B01014,EQ,109.6
2026-09-04,KALPATARU,INE227J01012,EQ,277.65
2026-09-04,KPIL,INE220B01022,EQ,1406.6
2026-09-04,KALYANKJIL,INE303R01014,EQ,598.8
2026-09-04,KALYANIFRG,INE314G01014,BE,1081.05
2026-09-04,KICL,INE029L01018,EQ,5203.0
2026-09-04,KSL,INE907A01026,EQ,940.5
2026-09-04,KAMAHOLD,INE411F01010,EQ,2348.2
2026-09-04,KAMANWALA,INE344D01018,EQ,16.59
2026-09-04,KAMATHOTEL,INE967C01018,EQ,225.51
2026-09-04,KAMDHENU,INE390H01020,BE,39.24
2026-09-04,KAMOPAINTS,INE0BTI01037,EQ,4.53
2026-09-04,KANANIIND,INE879E01037,EQ,1.52
2026-09-04,KANCHI,INE081G01019,EQ,409.7
2026-09-04,KANCOTEA,INE398L01017,EQ,54.85
2026-09-04,KANORICHEM,INE138C01024,BE,155.56
2026-09-04,KANPRPLA,INE694E01014,EQ,250.2
2026-09-04,KANSAINER,INE531A01024,EQ,194.2
2026-09-04,KAPSTON,INE542Z01028,EQ,584.05
2026-09-04,KARMAENG,INE725L01011,EQ,37.45
2026-09-04,KTKBANK,INE614B01018,EQ,340.1
2026-09-04,KARURVYSYA,INE036D01028,EQ,348.85
2026-09-04,KAUSHALYA,INE234I01028,BE,850.0
2026-09-04,KSCL,INE455I01029,EQ,744.1
2026-09-04,KAVDEFENCE,INE641C01019,EQ,67.14
2026-09-04,KAYA,INE587G01015,BE,345.1
2026-09-04,KAYNES,INE918Z01012,EQ,3598.0
2026-09-04,KCP,INE805C01028,EQ,162.38
2026-09-04,KCPSUGIND,INE790B01024,BE,32.07
2026-09-04,KDGREEN,INE348N01042,EQ,50.44
2026-09-04,KDDL,INE291D01011,EQ,3911.0
2026-09-04,KEC,INE389H01022,EQ,408.55
2026-09-04,KEI,INE878B01027,EQ,4850.0
2026-09-04,KELLTONTEC,INE164B01030,EQ,13.87
2026-09-04,KENNAMET,INE717A01029,EQ,4688.5
2026-09-04,KERNEX,INE202H01019,EQ,1817.0
2026-09-04,KESORAMIND,INE087A01019,BE,10.9
2026-09-04,KKCL,INE401H01017,EQ,514.3
2026-09-04,KEYFINSERV,INE681C01015,EQ,245.05
2026-09-04,RUSTOMJEE,INE263M01029,EQ,373.95
2026-09-04,KFINTECH,INE138Y01010,EQ,928.9
2026-09-04,KHADIM,INE834I01025,BE,117.3
2026-09-04,KHAITANLTD,INE731C01018,EQ,162.0
2026-09-04,KHAICHEM,INE745B01028,EQ,54.86
2026-09-04,KHANDSE,INE060B01014,EQ,18.38
2026-09-04,KLBRENG-B,INE338F01015,EQ,467.85
2026-09-04,KILITCH,INE729D01010,BE,180.95
2026-09-04,KINGFA,INE473D01015,EQ,5932.5
2026-09-04,KIOCL,INE880L01014,EQ,382.1
2026-09-04,KIRANVYPAR,INE555P01013,EQ,205.41
2026-09-04,KIRIINDUS,INE415I01015,EQ,559.1
2026-09-04,KIRLOSBROS,INE732A01036,EQ,1862.0
2026-09-04,KECL,INE134B01017,EQ,126.41
2026-09-04,KIRLFER,INE884B01025,EQ,459.6
2026-09-04,KIRLOSIND,INE250A01039,EQ,3731.5
2026-09-04,KIRLOSENG,INE146L01010,EQ,2201.9
2026-09-04,KIRLPNU,INE811A01038,EQ,760.45
2026-09-04,KITEX,INE602G01020,EQ,128.85
2026-09-04,KNAGRI,INE0KNW01016,EQ,199.4
2026-09-04,KNACK,INE17QZ01016,EQ,187.3
2026-09-04,KMEW,INE0CJD01029,EQ,3033.4
2026-09-04,KNRCON,INE634I01029,EQ,124.66
2026-09-04,KOHINOOR,INE080B01012,EQ,32.77
2026-09-04,KOKUYOCMLN,INE760A01029,EQ,80.61
2026-09-04,KOLTEPATIL,INE094I01018,EQ,441.85
2026-09-04,KOPRAN,INE082A01010,EQ,232.54
2026-09-04,KOTAKBANK,INE237A01036,EQ,424.5
2026-09-04,KOTIC,INE972A01020,EQ,132.47
2026-09-04,KOTHARIPET,INE720A01015,EQ,130.56
2026-09-04,KOTHARIPRO,INE823A01017,EQ,67.39
2026-09-04,KOTARISUG,INE419A01022,BE,29.92
2026-09-04,KOTYARK,INE0J0B01017,BE,33.76
2026-09-04,KOVAI,INE177F01017,EQ,6062.5
2026-09-04,KPIGREEN,INE542W01025,EQ,307.0
2026-09-04,KPITTECH,INE04I401011,EQ,575.45
2026-09-04,KPRMILL,INE930H01031,EQ,1186.3
2026-09-04,KRBL,INE001B01026,EQ,421.95
2026-09-04,KREBSBIO,INE268B01013,EQ,55.95
2026-09-04,KRIDHANINF,INE524L01026,BE,2.03
2026-09-04,KRISHANA,INE506W01020,EQ,184.13
2026-09-04,KRISHIVAL,INE0GGO01015,EQ,416.3
2026-09-04,KRISHNADEF,INE0J5601015,EQ,1013.2
2026-09-04,KIMS,INE967H01025,EQ,764.1
2026-09-04,KRITI,INE479D01038,EQ,61.6
2026-09-04,KRITINUT,INE798K01010,EQ,86.45
2026-09-04,KRITIKA,INE00Z501029,EQ,5.37
2026-09-04,KRN,INE0Q3J01015,EQ,1578.7
2026-09-04,KRONOX,INE0ATZ01017,BE,184.69
2026-09-04,KROSS,INE0O6601022,EQ,211.57
2026-09-04,KRSNAA,INE08LI01020,EQ,560.0
2026-09-04,KRYSTAL,INE0QN801017,EQ,654.6
2026-09-04,KSB,INE999A01023,EQ,813.55
2026-09-04,KSE,INE953E01022,EQ,180.12
2026-09-04,KSHINTL,INE987S01020,EQ,1087.8
2026-09-04,KSHITIJPOL,INE013801027,EQ,3.3
2026-09-04,KSOLVES,INE0D6I01023,EQ,272.05
2026-09-04,KSR,INE1SPP01016,EQ,34.61
2026-09-04,KUANTUM,INE529I01021,EQ,74.18
2026-09-04,KUSUMGAR,INE0ISX01025,EQ,571.2
2026-09-04,KPL,INE552U01010,EQ,3285.5
2026-09-04,KWIL,INE2KCE01013,EQ,42.12
2026-09-04,LKPSEC,INE341H01023,EQ,15.28
2026-09-04,LTF,INE498L01015,EQ,314.0
2026-09-04,LTTS,INE010V01017,EQ,3493.3
2026-09-04,LAOPALA,INE059D01020,EQ,173.9
2026-09-04,LADDERUP,INE519D01015,EQ,51.4
2026-09-04,LAGNAM,INE548Z01017,EQ,74.8
2026-09-04,LAHOTIOV,INE515C01023,EQ,43.08
2026-09-04,LFIC,INE850E01012,EQ,134.64
2026-09-04,LAKSHMIMIL,INE938C01019,EQ,7621.0
2026-09-04,LAKPRE,INE651C01018,BZ,5.01
2026-09-04,LALITHAA,INE0K9O01026,EQ,306.7
2026-09-04,LAMBODHARA,INE112F01022,EQ,134.67
2026-09-04,LANCER,INE359U01028,EQ,13.03
2026-09-04,LANCORHOL,INE572G01025,EQ,40.35
2026-09-04,LANDMARK,INE559R01029,EQ,510.15
2026-09-04,LPDC,INE197J01017,EQ,6.73
2026-09-04,LANDSMILL,INE688J01023,EQ,0.63
2026-09-04,LT,INE018A01030,EQ,3964.1
2026-09-04,LASA,INE670X01014,EQ,6.73
2026-09-04,LASERPOWER,INE17IR01028,EQ,295.65
2026-09-04,LATENTVIEW,INE0I7C01011,EQ,267.25
2026-09-04,LATTEYS,INE262Z01023,EQ,20.5
2026-09-04,LAURUSLABS,INE947Q01028,EQ,1840.0
2026-09-04,LAXMICOT,INE801V01019,EQ,13.73
2026-09-04,LAXMIDENTL,INE0WO601020,EQ,199.14
2026-09-04,LGHL,INE258Y01016,EQ,175.42
2026-09-04,LAXMIINDIA,INE06WU01026,EQ,132.6
2026-09-04,LXCHEM,INE576O01020,EQ,172.04
2026-09-04,LCCINFOTEC,INE938A01021,EQ,3.81
2026-09-04,LEMERITE,INE0G1L01025,EQ,20.93
2026-09-04,IXIGO,INE0HV901016,EQ,166.75
2026-09-04,LEAPIND,INE00GO01025,EQ,150.26
2026-09-04,LEENEE,INE791B01014,BE,8.45
2026-09-04,THELEELA,INE0AQ201015,EQ,554.05
2026-09-04,LEMONTREE,INE970X01018,EQ,104.95
2026-09-04,LENSKART,INE956O01016,EQ,684.9
2026-09-04,LEXUS,INE500X01013,EQ,13.53
2026-09-04,LGBBROSLTD,INE337A01034,EQ,1702.8
2026-09-04,LGEINDIA,INE324D01010,EQ,1640.7
2026-09-04,LIBAS,INE908V01012,EQ,10.46
2026-09-04,LIBERTSHOE,INE557B01019,EQ,233.27
2026-09-04,LICHSGFIN,INE115A01026,EQ,562.05
2026-09-04,LICI,INE0J1Y01017,EQ,415.35
2026-09-04,LIKHITHA,INE060901027,EQ,204.8
2026-09-04,LINC,INE802B01027,EQ,95.07
2026-09-04,LINCOLN,INE405C01035,EQ,620.8
2026-09-04,LINDEINDIA,INE473A01011,EQ,6346.0
2026-09-04,LLOYDSENGG,INE093R01011,EQ,84.21
2026-09-04,LLOYDSENT,INE080I01025,EQ,74.23
2026-09-04,LLOYDSME,INE281B01032,EQ,1823.0
2026-09-04,LMW,INE269B01029,EQ,18774.0
2026-09-04,LODHA,INE670K01029,EQ,1222.0
2026-09-04,LCL,INE0QJW01029,EQ,581.5
2026-09-04,LOKESHMACH,INE397H01017,EQ,364.6
2026-09-04,LORDSCHLO,INE846D01012,EQ,146.6
2026-09-04,LAL,INE740X01023,EQ,8.91
2026-09-04,LOTUSCHO,INE026D01011,EQ,630.4
2026-09-04,LOTUSEYE,INE947I01017,EQ,109.43
2026-09-04,LOVABLE,INE597L01014,EQ,71.37
2026-09-04,LOYALTEX,INE970D01010,EQ,218.14
2026-09-04,LTFOODS,INE818H01020,EQ,444.8
2026-09-04,LTM,INE214T01019,EQ,4554.0
2026-09-04,LUMAXTECH,INE872H01027,EQ,1951.9
2026-09-04,LUMAXIND,INE162B01018,EQ,6181.5
2026-09-04,LUMINO,INE185Q01025,EQ,114.5
2026-09-04,LUPIN,INE326A01037,EQ,2110.0
2026-09-04,LUXIND,INE150G01020,EQ,1175.1
2026-09-04,LYKALABS,INE933A01014,BE,78.36
2026-09-04,MBEL,INE08N601015,EQ,270.15
2026-09-04,MKEXIM,INE227F01010,EQ,62.18
2026-09-04,MKPL,INE964W01021,EQ,4.02
2026-09-04,MCL,INE813V01022,EQ,58.3
2026-09-04,M&MFIN,INE774D01024,EQ,373.65
2026-09-04,MAANALU,INE215I01027,EQ,117.9
2026-09-04,MCCHRLS-B,INE435D01014,EQ,670.0
2026-09-04,MACPOWER,INE155Z01011,EQ,1904.9
2026-09-04,MADHAVIPL,INE631R01026,EQ,7.98
2026-09-04,MADHAV,INE925C01016,EQ,35.36
2026-09-04,MADHUCON,INE378D01032,BE,4.63
2026-09-04,MBAPL,INE900L01028,EQ,166.12
2026-09-04,MADRASFERT,INE414A01015,EQ,65.12
2026-09-04,MAFATIND,INE270B01035,EQ,121.66
2026-09-04,MAGADSUGAR,INE347W01011,EQ,552.05
2026-09-04,MCLOUD,INE613C01026,EQ,26.29
2026-09-04,MAGNUM,INE387I01016,EQ,19.0
2026-09-04,MAHAPEXLTD,INE843B01013,EQ,53.51
2026-09-04,MFML,INE0US801024,EQ,18.59
2026-09-04,MHLXMIRU,INE112D01035,BE,174.89
2026-09-04,MAHASTEEL,INE451L01014,BE,1282.5
2026-09-04,MGL,INE002S01010,EQ,1096.6
2026-09-04,MTNL,INE153A01019,EQ,26.55
2026-09-04,MAHSCOOTER,INE288A01013,EQ,13602.0
2026-09-04,MAHSEAMLES,INE271B01025,EQ,688.1
2026-09-04,MAHESHWARI,INE263W01010,BE,72.21
2026-09-04,M&M,INE101A01026,EQ,3170.0
2026-09-04,MAHEPC,INE215D01010,EQ,103.62
2026-09-04,MHRIL,INE998I01010,EQ,207.4
2026-09-04,MAHLIFE,INE813A01018,EQ,362.4
2026-09-04,MAHLOG,INE766P01016,EQ,405.35
2026-09-04,MAITHANALL,INE683C01011,EQ,1090.55
2026-09-04,MAJESAUT,INE201B01022,BE,354.95
2026-09-04,MAKERSL,INE987A01010,EQ,189.9
2026-09-04,MALLCOM,INE389C01015,EQ,1018.15
2026-09-04,MALUPAPER,INE383H01017,EQ,31.65
2026-09-04,MAMATA,INE0TO701015,EQ,412.55
2026-09-04,MANAKCOAT,INE830Q01018,EQ,121.8
2026-09-04,MANINDS,INE993A01026,EQ,788.55
2026-09-04,MANINFRA,INE949H01023,EQ,124.8
2026-09-04,MANAKALUCO,INE859Q01017,EQ,38.1
2026-09-04,MANAKSIA,INE015D01022,EQ,63.05
2026-09-04,MANAKSTEEL,INE824Q01011,EQ,107.3
2026-09-04,MANALIPETC,INE201A01024,EQ,86.76
2026-09-04,MANAPPURAM,INE522D01027,EQ,339.7
2026-09-04,MANBA,INE939X01013,EQ,128.95
2026-09-04,MANCREDIT,INE545L01039,EQ,228.33
2026-09-04,MEIL,INE0PKD01011,EQ,285.1
2026-09-04,MANGLMCEM,INE347A01017,EQ,1095.2
2026-09-04,MANGALAM,INE584F01014,EQ,30.02
2026-09-04,MGEL,INE0APB01032,BE,14.24
2026-09-04,MANORG,INE370D01013,EQ,489.5
2026-09-04,MSL,INE829S01016,EQ,142.22
2026-09-04,MWL,INE0JYY01029,EQ,38.56
2026-09-04,MANIPALHOS,INE459N01021,EQ,725.2
2026-09-04,MANKIND,INE634S01028,EQ,2327.9
2026-09-04,MVGJL,INE0KNT01012,EQ,179.9
2026-09-04,MANOMAY,INE784W01015,EQ,234.97
2026-09-04,MANORAMA,INE00VM01036,EQ,1993.4
2026-09-04,MANUGRAPH,INE867A01022,BE,14.75
2026-09-04,MARALOVER,INE882A01013,EQ,61.83
2026-09-04,MARATHON,INE182D01020,EQ,437.9
2026-09-04,MARICO,INE196A01026,EQ,815.15
2026-09-04,MARINE,INE01JE01028,EQ,432.15
2026-09-04,MARKOLINES,INE0FW001016,EQ,171.89
2026-09-04,MARKSANS,INE750C01026,EQ,326.75
2026-09-04,MARSONS,INE415B01044,EQ,137.56
2026-09-04,MARUTI,INE585B01010,EQ,12694.0
2026-09-04,MASFIN,INE348L01012,EQ,295.0
2026-09-04,MASKINVEST,INE885F01015,EQ,148.64
2026-09-04,MASTEK,INE759A01021,EQ,1772.9
2026-09-04,MASTERTR,INE677D01037,EQ,89.16
2026-09-04,MATRIMONY,INE866R01028,EQ,529.05
2026-09-04,MAWANASUG,INE636A01039,EQ,145.43
2026-09-04,MAXESTATES,INE03EI01018,EQ,542.1
2026-09-04,MFSL,INE180A01020,EQ,1548.4
2026-09-04,MAXHEALTH,INE027H01010,EQ,984.8
2026-09-04,MAXIND,INE0CG601016,EQ,150.66
2026-09-04,MAYURUNIQ,INE040D01038,EQ,734.85
2026-09-04,MAZDOCK,INE249Z01020,EQ,2475.0
2026-09-04,MAZDA,INE885E01042,BE,270.0
2026-09-04,MBLINFRA,INE912H01013,EQ,24.3
2026-09-04,MCLEODRUSS,INE942G01012,EQ,46.3
2026-09-04,MBECL,INE748A01024,BE,258.89
2026-09-04,MEDIASSIST,INE456Z01021,EQ,340.35
2026-09-04,MEDICAPQ,INE442D01010,EQ,26.29
2026-09-04,MMWL,INE200D01020,EQ,14.53
