eq_rank,worklist_rank,symbol,current_symbol,company_name,isin,strategy,research_score,eq_screen_pass,worklist_pass,current_series,snapshot_price,broker_listed,mis_margin_percent,budget,notional_cap,cash_cap_shares,illustrative_risk_shares,illustrative_planned_loss,risk_budget,tick_size,recent_median_value,recent_sessions,number_of_trades,audited_trades,short_trades,restricted_trades,unknown_series_trades,non_eq_trades,screen_reasons,worklist_reasons,historical_initial_investment,net_pnl,historical_ending_value,pnl_30bps,sharpe,max_drawdown,original_max_drawdown,excess_pnl,confidence_95_low,coverage_ratio,intraday,execution_validated
8835,,LENSKART,LENSKART,LENSKART SOLUTIONS LTD,INE956O01016,momentum_5d,57.66867733618718,True,False,EQ,684.9,True,20.0,1000.0,500.0,0,,,5.0,0.05,5738641037.675,20.0,45,45,12,0,0,0,,One share exceeds INR 500 cash cap | Historical coverage below 95% or fewer than 20 trades,100000.0,-16132.007951771186,83867.99204822881,-30024.998802808917,-0.3877798510340237,-0.2167463671891754,-0.2167463671891754,-75050.39048712219,-0.0098093886200527,0.0802269043760129,True,False
8836,,KPEL,KPEL,K.P. ENERGY LIMITED,INE127T01021,turn_of_month,57.663812813153676,True,False,EQ,247.32,True,20.0,1000.0,500.0,2,1.0,3.274639999999999,5.0,0.01,87795525.3,20.0,129,129,0,0,0,0,,Fails 20-session INR 50 crore liquidity screen | Historical coverage below 95% or fewer than 20 trades,100000.0,-33785.02835831758,66214.97164168242,-60590.596165389084,-0.3536064066086642,-0.360672488875423,-0.3606724888754231,20392.163146968203,-0.0077686688103033,0.1782820097244732,True,False
8837,,KARURVYSYA,,KARURVYSYA,INE036D01010,gap_continuation_050,57.64897601790145,True,False,,,False,,1000.0,500.0,0,,,5.0,,,,24,24,3,0,0,0,,Not listed in dated Zerodha MIS table | Below INR 100 pilot price floor or missing price | One share exceeds INR 500 cash cap | Fails 20-session INR 50 crore liquidity screen | Historical coverage below 95% or fewer than 20 trades,100000.0,-19813.68901043457,80186.31098956543,-27233.17741860021,-0.8700155345997287,-0.19813689010434565,-0.1981368901043456,-11291.93240305844,-0.0149249344251892,0.0214748784440842,True,False
8838,,TATAINVEST,TATAINVEST,TATA INVESTMENT CORP LTD,INE672A01026,reversal_5d,57.63389599649754,True,False,EQ,633.7,True,20.0,1000.0,500.0,0,,,5.0,0.05,107910176.275,20.0,49,49,16,0,0,0,,One share exceeds INR 500 cash cap | Fails 20-session INR 50 crore liquidity screen | Historical coverage below 95% or fewer than 20 trades,100000.0,-29346.366836812085,70653.63316318791,-42029.76273294469,-0.5775888067801856,-0.30607878874607175,-0.3060787887460717,8614.985820192793,-0.0140577817676899,0.0871150729335494,True,False
8839,,BLUECLOUDS,BLUECLOUDS,BLUE CLOUD SOFTECH SOLU L,INE373T01047,open_to_close,57.620518558155375,True,False,EQ,19.88,True,20.0,1000.0,500.0,25,,,5.0,0.01,35295400.37,15.0,9,9,0,0,0,0,,Below INR 100 pilot price floor or missing price | Fails 20-session INR 50 crore liquidity screen | Historical coverage below 95% or fewer than 20 trades,100000.0,-25534.17352775796,74465.82647224204,-28261.75363097301,-0.5521684245365287,-0.25534173527757953,-0.2553417352775795,-19120.98067388717,-0.0673246865555564,0.0036466774716369,True,False
8840,,MAXESTATES,MAXESTATES,MAX ESTATES LIMITED,INE03EI01018,volume_continuation,57.6202753320037,True,False,EQ,542.1,True,20.0,1000.0,500.0,0,,,5.0,0.05,97666170.775,20.0,50,50,14,0,0,0,,One share exceeds INR 500 cash cap | Fails 20-session INR 50 crore liquidity screen | Historical coverage below 95% or fewer than 20 trades,100000.0,-14067.662738255298,85932.3372617447,-29725.79005274821,-0.1352742985219356,-0.33301481405105315,-0.3330148140510531,-111364.96003555309,-0.0133230195255874,0.2824149108589951,True,False
8841,,AEGISVOPAK,AEGISVOPAK,AEGIS VOPAK TERMINALS LTD,INE0INX01018,reversal_5d,57.61759984433527,True,False,EQ,284.5,True,20.0,1000.0,500.0,1,1.0,3.7190000000000114,5.0,0.05,191122535.05,20.0,123,123,63,0,0,0,,Fails 20-session INR 50 crore liquidity screen | Historical coverage below 95% or fewer than 20 trades,100000.0,-23601.802075959557,76398.19792404045,-53398.02855707056,-0.1898432237684097,-0.33073854597648344,-0.3307385459764834,-32486.0995966208,-0.0073353043507283,0.1247974068071312,True,False
8842,,ADVENZYMES,,ADVENZYMES,INE837H01012,gap_continuation_100,57.61662693972856,True,False,,,False,,1000.0,500.0,0,,,5.0,,,,28,28,8,0,0,0,,Not listed in dated Zerodha MIS table | Below INR 100 pilot price floor or missing price | One share exceeds INR 500 cash cap | Fails 20-session INR 50 crore liquidity screen | Historical coverage below 95% or fewer than 20 trades,100000.0,-21447.58219208448,78552.41780791552,-29865.97376685687,-0.2460386658057206,-0.31910790291312796,-0.3191079029131279,-64488.04461983025,-0.0268261378046069,0.0737439222042139,True,False
8843,,INNOVACAP,INNOVACAP,INNOVA CAPTAB LIMITED,INE0DUT01020,reversal_1d,57.60981660748164,True,False,EQ,1175.4,True,20.0,1000.0,500.0,0,,,5.0,0.05,82427952.45,20.0,223,223,118,0,0,0,,One share exceeds INR 500 cash cap | Fails 20-session INR 50 crore liquidity screen | Historical coverage below 95% or fewer than 20 trades,100000.0,-3780.98278203838,96219.01721796162,-60660.25393053424,0.0493507137087361,-0.4583905515617235,-0.4583905515617235,-92467.72086848092,-0.0038847552244206,0.2658022690437601,True,False
8844,,MCX,MCX,MULTI COMMODITY EXCHANGE,INE745G01043,turn_of_month,57.60349272753807,True,False,EQ,3275.4,True,20.0,1000.0,500.0,0,,,5.0,0.05,8280195190.0,20.0,46,46,0,0,0,0,,One share exceeds INR 500 cash cap | Historical coverage below 95% or fewer than 20 trades,100000.0,-17674.936303511524,82325.06369648848,-31594.10449985533,-0.3177198907108129,-0.2896105605147675,-0.2896105605147674,-65373.49226019013,-0.0117237585850317,0.0648298217179902,True,False
8845,,DIXON,,DIXON,INE935N01012,close_to_open,57.60300627523472,True,False,,,False,,1000.0,500.0,0,,,5.0,,,,862,862,0,0,0,0,,Not listed in dated Zerodha MIS table | Overnight strategy needs separate delivery and settlement review | Below INR 100 pilot price floor or missing price | One share exceeds INR 500 cash cap | Fails 20-session INR 50 crore liquidity screen | Historical coverage below 95% or fewer than 20 trades,100000.0,140297.40918876126,240297.40918876126,-92384.35653948276,0.8210137357244323,-0.45166255943897426,-0.4516625594389742,-453965.1835383235,0.0002606637337667,0.3504862236628849,False,False
8846,,AVROIND,AVROIND,AVRO INDIA LIMITED,INE652Z01025,reversal_1d,57.60276304908304,True,False,EQ,8.72,False,,1000.0,500.0,57,,,5.0,0.01,3921091.935,20.0,33,33,14,0,0,0,,Not listed in dated Zerodha MIS table | Below INR 100 pilot price floor or missing price | Fails 20-session INR 50 crore liquidity screen | Historical coverage below 95% or fewer than 20 trades,100000.0,-29457.05387859725,70542.94612140275,-38291.74119381516,-0.4005491608307815,-0.35025394585164693,-0.3502539458516468,-6616.522317135517,-0.0250013215997071,0.0328200972447325,True,False
8847,,MMFL,MMFL,MM FORGINGS LTD,INE227C01017,volume_reversal,57.59303400301601,True,False,EQ,630.1,True,20.0,1000.0,500.0,0,,,5.0,0.05,109491148.65,20.0,153,153,116,0,0,0,,One share exceeds INR 500 cash cap | Fails 20-session INR 50 crore liquidity screen,100000.0,5725.940883999632,105725.94088399963,-42742.54744974642,0.1082337726678113,-0.3065592866286204,-0.3065592866286203,-561582.6121297339,-0.0039913649925599,1.0,True,False
8848,,PWL,PWL,PHYSICSWALLAH LIMITED,INE0LP301011,momentum_1d,57.58160237388724,True,False,EQ,126.42,True,20.0,1000.0,500.0,3,3.0,4.998520000000015,5.0,0.01,981614414.215,20.0,88,88,48,0,0,0,,Historical coverage below 95% or fewer than 20 trades,100000.0,-29346.69543702496,70653.30456297504,-50429.693791515376,-0.2460483720538835,-0.3832020491757474,-0.3832020491757474,-9280.9907217453,-0.0113613240006322,0.0777957860615883,True,False
8849,,ASAHIINDIA,ASAHIINDIA,ASAHI INDIA GLASS LIMITED,INE439A01020,volume_reversal,57.578683660067135,True,False,EQ,955.9,True,20.0,1000.0,500.0,0,,,5.0,0.05,123065359.575,20.0,175,175,139,0,0,0,,One share exceeds INR 500 cash cap | Fails 20-session INR 50 crore liquidity screen,100000.0,5622.474271300889,105622.47427130089,-47631.02057666878,0.1099665934019034,-0.33416759278333685,-0.3341675927833368,-398217.5681015796,-0.0039462114838751,1.0,True,False
8850,,GRMOVER,GRMOVER,GRM OVERSEAS LIMITED,INE192H01020,volume_reversal,57.57454881548865,True,False,EQ,87.53,True,20.0,1000.0,500.0,5,,,5.0,0.01,99049164.905,20.0,90,90,65,0,0,0,,Below INR 100 pilot price floor or missing price | Fails 20-session INR 50 crore liquidity screen | Historical coverage below 95% or fewer than 20 trades,100000.0,-33668.76663434715,66331.23336565285,-53849.153036692784,-0.2532174100423353,-0.46657426176837613,-0.4665742617683761,9885.24624781683,-0.0126006154705949,0.3970826580226904,True,False
8851,,AMBER,AMBER,AMBER ENTERPRISES (I) LTD,INE371P01015,gap_fade_050,57.573575910881935,True,False,EQ,7474.0,True,20.0,1000.0,500.0,0,,,5.0,0.05,1955650323.0,20.0,1077,1077,779,0,0,0,,One share exceeds INR 500 cash cap | Historical coverage below 95% or fewer than 20 trades,100000.0,308988.5631211957,408988.5631211957,-94521.25246359703,0.6267899268000156,-0.6592118866149396,-0.6592118866149395,-209441.4710084989,7.214766009444422e-07,0.8573743922204214,True,False
8852,,MCX,MCX,MULTI COMMODITY EXCHANGE,INE745G01043,reversal_1d,57.56968429245513,True,False,EQ,3275.4,True,20.0,1000.0,500.0,0,,,5.0,0.05,8280195190.0,20.0,75,75,47,0,0,0,,One share exceeds INR 500 cash cap | Historical coverage below 95% or fewer than 20 trades,100000.0,-17514.15822278314,82485.84177721686,-38983.40110951981,-0.2335807740601778,-0.31486402224542576,-0.3148640222454258,-65212.71417946175,-0.0082881637180413,0.0648298217179902,True,False
8853,,SAURASHCEM,SAURASHCEM,SAURASHTRA CEMENT LIMITED,INE626A01014,momentum_1d,57.5679817093934,True,False,EQ,57.61,True,20.0,1000.0,500.0,8,,,5.0,0.01,4781287.109999999,20.0,236,236,132,0,0,0,,Below INR 100 pilot price floor or missing price | Fails 20-session INR 50 crore liquidity screen | Historical coverage below 95% or fewer than 20 trades,100000.0,-31031.75254096872,68968.24745903128,-73271.49133711275,-0.1510008292421785,-0.48251458135898706,-0.482514581358987,20201.70883333777,-0.0052847527963333,0.2495948136142625,True,False
8854,,TTKPRESTIG,,TTKPRESTIG,INE690A01010,volume_reversal,57.565062995573285,True,False,,,False,,1000.0,500.0,0,,,5.0,,,,76,76,61,0,0,0,,Not listed in dated Zerodha MIS table | Below INR 100 pilot price floor or missing price | One share exceeds INR 500 cash cap | Fails 20-session INR 50 crore liquidity screen | Historical coverage below 95% or fewer than 20 trades,100000.0,-10829.995736509358,89170.00426349064,-34280.37951684081,-0.1573509159046262,-0.2536598924104244,-0.2536598924104244,-150657.78294531186,-0.0063736332405209,0.529578606158833,True,False
8855,,TOYAMSL,TOYAMSL,TOYAM SPORTS LTD.,INE457P01020,gap_continuation_050,57.56165782944983,True,False,EQ,0.61,False,,1000.0,500.0,819,,,5.0,0.01,203809.79,15.0,7,7,0,0,0,0,,Not listed in dated Zerodha MIS table | Below INR 100 pilot price floor or missing price | Fails 20-session INR 50 crore liquidity screen | Historical coverage below 95% or fewer than 20 trades,100000.0,-21496.81067815373,78503.18932184626,-23744.26626342761,-0.8150573241143846,-0.21496810678153733,-0.2149681067815373,-14034.124110989564,-0.0434257105502848,0.0036466774716369,True,False
8856,,TOYAMSL,TOYAMSL,TOYAM SPORTS LTD.,INE457P01020,gap_continuation_100,57.56165782944983,True,False,EQ,0.61,False,,1000.0,500.0,819,,,5.0,0.01,203809.79,15.0,7,7,0,0,0,0,,Not listed in dated Zerodha MIS table | Below INR 100 pilot price floor or missing price | Fails 20-session INR 50 crore liquidity screen | Historical coverage below 95% or fewer than 20 trades,100000.0,-21496.81067815373,78503.18932184626,-23744.26626342761,-0.8150573241143846,-0.21496810678153733,-0.2149681067815373,-14034.124110989564,-0.0434257105502848,0.0036466774716369,True,False
8857,,GODFRYPHLP,GODFRYPHLP,GODFREY PHILLIPS INDIA LT,INE260B01028,close_to_open,57.55946879408474,True,False,EQ,2051.0,True,20.0,1000.0,500.0,0,,,5.0,0.05,350967772.75,20.0,2465,2465,0,0,0,0,,Overnight strategy needs separate delivery and settlement review | One share exceeds INR 500 cash cap | Fails 20-session INR 50 crore liquidity screen,100000.0,273068.81038189784,373068.81038189784,-99980.81070009488,0.8224429433549075,-0.4546088078635727,-0.4546088078635727,-131304.18074841995,0.0001433468524048,1.0,False,False
8858,,NITTAGELA,NITTAGELA,NITTA GELATIN INDIA LTD.,INE265B01019,gap_continuation_050,57.558982341781395,True,False,EQ,1632.5,False,,1000.0,500.0,0,,,5.0,0.05,7410040.199999999,20.0,55,55,10,0,0,0,,Not listed in dated Zerodha MIS table | One share exceeds INR 500 cash cap | Fails 20-session INR 50 crore liquidity screen | Historical coverage below 95% or fewer than 20 trades,100000.0,-19017.08091502398,80982.91908497602,-35100.56530097316,-0.2431773623563255,-0.20569704405192146,-0.2056970440519215,-103157.48870001004,-0.0121122229185245,0.0368719611021069,True,False
8859,,GNRL,GNRL,GUJARAT NATURAL RES L,INE207H01018,reversal_1d,57.55411781874788,True,False,EQ,99.27,True,20.0,1000.0,500.0,5,,,5.0,0.01,8337489.375,20.0,24,24,8,0,0,0,,Below INR 100 pilot price floor or missing price | Fails 20-session INR 50 crore liquidity screen | Historical coverage below 95% or fewer than 20 trades,100000.0,-24827.36701023362,75172.63298976638,-31803.790567024556,-0.5212423244944908,-0.24827367010233614,-0.2482736701023361,-22968.070527821543,-0.0250988563771362,0.0368719611021069,True,False
8860,,ASAHIINDIA,ASAHIINDIA,ASAHI INDIA GLASS LIMITED,INE439A01020,reversal_5d,57.551928783382785,True,False,EQ,955.9,True,20.0,1000.0,500.0,0,,,5.0,0.05,123065359.575,20.0,641,641,381,0,0,0,,One share exceeds INR 500 cash cap | Fails 20-session INR 50 crore liquidity screen,100000.0,66425.61522673914,166425.61522673914,-87237.76424466327,0.345760284368475,-0.40507081440403003,-0.40507081440403,-337414.4271461413,-0.0009503355012263,1.0,True,False
8861,,TECHM,TECHM,TECH MAHINDRA LIMITED,INE669C01036,volume_continuation,57.54560490343922,True,False,EQ,1596.9,True,20.0,1000.0,500.0,0,,,5.0,0.05,3084215458.85,20.0,96,96,32,0,0,0,,One share exceeds INR 500 cash cap,100000.0,-7117.754471391265,92882.24552860874,-36805.71894773446,-0.1207937420940851,-0.1715048951903152,-0.1715048951903153,-259692.5514906328,-0.0039799197861588,1.0,True,False
8862,,NTPCGREEN,NTPCGREEN,NTPC GREEN ENERGY LIMITED,INE0ONG01011,momentum_5d,57.54244296346743,True,False,EQ,89.36,True,20.0,1000.0,500.0,5,,,5.0,0.01,144417218.99,20.0,81,81,43,0,0,0,,Below INR 100 pilot price floor or missing price | Fails 20-session INR 50 crore liquidity screen | Historical coverage below 95% or fewer than 20 trades,100000.0,-27472.609427509236,72527.39057249077,-47651.46295958907,-0.4334309201398592,-0.32118723818126405,-0.321187238181264,-2269.156899765687,-0.0090122098460618,0.1754457050243111,True,False
8863,,ACE,ACE,ACTION CONST EQUIP LTD,INE731H01025,gap_fade_100,57.536119083523865,True,False,EQ,1125.4,True,20.0,1000.0,500.0,0,,,5.0,0.05,316123086.25,20.0,628,628,427,0,0,0,,One share exceeds INR 500 cash cap | Fails 20-session INR 50 crore liquidity screen,100000.0,219395.24601012195,319395.24601012195,-74152.56872011571,0.548472802157852,-0.46641329556179,-0.46641329556179,-2322465.2191061494,-0.0003656517727165,1.0,True,False
8864,,JAGRAN,JAGRAN,JAGRAN PRAKASHAN LIMITED,INE199G01027,volume_reversal,57.524930680546774,True,False,EQ,60.98,True,20.0,1000.0,500.0,8,,,5.0,0.01,11366918.280000001,20.0,136,136,89,0,0,0,,Below INR 100 pilot price floor or missing price | Fails 20-session INR 50 crore liquidity screen,100000.0,-32871.20993950711,67128.79006049289,-61151.53041217024,-0.3063497717729329,-0.46871709971599784,-0.4687170997159978,34657.086980735185,-0.007578841525874,1.0,True,False
8865,,SIEMENS,SIEMENS,SIEMENS LTD,INE003A01024,gap_fade_050,57.51909325290656,True,False,EQ,3977.0,True,20.0,1000.0,500.0,0,,,5.0,0.05,1164759339.0,20.0,825,825,603,0,0,0,,One share exceeds INR 500 cash cap,100000.0,76047.55002715017,176047.55002715017,-93539.6230008224,0.3959712646825366,-0.32932828940821557,-0.3293282894082157,-383948.8572536663,-0.0005271439003534,1.0,True,False
8866,,IRCON,,IRCON,INE962Y01013,momentum_5d,57.51422872987305,True,False,,,False,,1000.0,500.0,0,,,5.0,,,,117,117,51,0,0,0,,Not listed in dated Zerodha MIS table | Below INR 100 pilot price floor or missing price | One share exceeds INR 500 cash cap | Fails 20-session INR 50 crore liquidity screen | Historical coverage below 95% or fewer than 20 trades,100000.0,-25733.86279469861,74266.13720530139,-53606.40305535536,-0.1679203306054512,-0.404953112765741,-0.404953112765741,-18600.46856376741,-0.0086764544094062,0.1507293354943274,True,False
8867,,UNITEDBNK,,UNITEDBNK,INE695A01019,momentum_1d,57.51106678990125,True,False,,,False,,1000.0,500.0,0,,,5.0,,,,212,212,120,0,0,0,,Not listed in dated Zerodha MIS table | Below INR 100 pilot price floor or missing price | One share exceeds INR 500 cash cap | Fails 20-session INR 50 crore liquidity screen | Historical coverage below 95% or fewer than 20 trades,100000.0,-34564.48918585171,65435.51081414829,-72082.50782664951,-0.2277845855162408,-0.46000572018553665,-0.4600057201855366,44505.27825600881,-0.0057329264530104,0.3557536466774716,True,False
8868,,GPTHEALTH,GPTHEALTH,GPT HEALTHCARE LIMITED,INE486R01017,reversal_5d,57.49525709004232,True,False,EQ,158.17,True,20.0,1000.0,500.0,3,2.0,4.162680000000025,5.0,0.01,12262750.54,20.0,163,163,88,0,0,0,,Fails 20-session INR 50 crore liquidity screen | Historical coverage below 95% or fewer than 20 trades,100000.0,-26491.574991805915,73508.42500819408,-61812.71399558254,-0.1726133886409227,-0.47003928729092814,-0.4700392872909282,-1922.5665214522744,-0.0063499105694021,0.2487844408427876,True,False
8869,,TEXINFRA,TEXINFRA,TEXMACO INFRA & HOLDG LTD,INE435C01024,reversal_5d,57.48771707934037,True,False,EQ,115.02,True,20.0,1000.0,500.0,4,3.0,4.570120000000017,5.0,0.01,12146651.495000001,20.0,780,780,425,0,0,0,,Fails 20-session INR 50 crore liquidity screen,100000.0,51251.82136208183,151251.82136208183,-93367.48623998392,0.2952990881964131,-0.5725206628021495,-0.5725206628021495,-129688.4581804841,-0.0014369583439033,1.0,True,False
8870,,RPSGVENT,RPSGVENT,RPSG VENTURES LIMITED,INE425Y01011,volume_continuation,57.486500948582,True,False,EQ,831.4,True,20.0,1000.0,500.0,0,,,5.0,0.05,19441310.950000003,20.0,137,137,28,0,0,0,,One share exceeds INR 500 cash cap | Fails 20-session INR 50 crore liquidity screen | Historical coverage below 95% or fewer than 20 trades,100000.0,-10850.480181751263,89149.51981824874,-48578.28139866723,0.0320911410736475,-0.4837145026894851,-0.4837145026894851,-77214.55550767995,-0.0082454796129898,0.7585089141004863,True,False
8871,,DIVISLAB,DIVISLAB,DIVI S LABORATORIES LTD,INE361B01024,gap_fade_100,57.486257722430324,True,False,EQ,9100.0,True,20.0,1000.0,500.0,0,,,5.0,0.05,3593567324.25,20.0,231,231,128,0,0,0,,One share exceeds INR 500 cash cap,100000.0,15514.636842860911,115514.63684286091,-54222.81445362447,0.1797631983474808,-0.34415636348853007,-0.34415636348853,-579643.8071071117,-0.0024585340591973,1.0,True,False
8872,,SURYAROSNI,SURYAROSNI,SURYA ROSHNI LTD,INE335A01020,volume_reversal,57.48114997324513,True,False,EQ,216.49,True,20.0,1000.0,500.0,2,1.0,2.872979999999997,5.0,0.01,97211463.07,20.0,59,59,35,0,0,0,,Fails 20-session INR 50 crore liquidity screen | Historical coverage below 95% or fewer than 20 trades,100000.0,-28791.991649098112,71208.00835090189,-43873.605432436,-0.3436192948839719,-0.29741548638768667,-0.2974154863876866,-17791.66388993185,-0.0145393784032811,0.2884927066450567,True,False
8873,,DEEPAKNTR,DEEPAKNTR,DEEPAK NITRITE LTD,INE288B01029,volume_reversal,57.47725835481831,True,False,EQ,1712.4,True,20.0,1000.0,500.0,0,,,5.0,0.05,549357453.0,20.0,160,160,127,0,0,0,,One share exceeds INR 500 cash cap,100000.0,8353.703844206015,108353.70384420601,-42934.42798404319,0.1303022925353616,-0.2619923902569983,-0.2619923902569984,-1633126.6737017415,-0.0033418749828812,1.0,True,False
8874,,TORNTPOWER,TORNTPOWER,TORRENT POWER LTD,INE813H01021,gap_fade_050,57.476771902514955,True,False,EQ,1299.1,True,20.0,1000.0,500.0,0,,,5.0,0.05,302124080.15,20.0,866,866,561,0,0,0,,One share exceeds INR 500 cash cap | Fails 20-session INR 50 crore liquidity screen,100000.0,136867.63471349367,236867.63471349367,-92619.00148649114,0.4911517736030139,-0.39910733119718345,-0.3991073311971833,-415532.2592138464,-0.0003625220812978,1.0,True,False
8875,,AXITA,,AXITA,INE02EZ01014,turn_of_month,57.47215060563312,True,False,,,False,,1000.0,500.0,0,,,5.0,,,,24,24,0,0,0,0,,Not listed in dated Zerodha MIS table | Below INR 100 pilot price floor or missing price | One share exceeds INR 500 cash cap | Fails 20-session INR 50 crore liquidity screen | Historical coverage below 95% or fewer than 20 trades,100000.0,-15198.466088618152,84801.53391138185,-23030.35311134471,-0.3265317743013695,-0.22232368223644872,-0.2223236822364487,-114484.76858655934,-0.0193065216433014,0.0340356564019448,True,False
8876,,ELLEN,ELLEN,ELLENBARRIE INDUS GASES L,INE236E01022,reversal_1d,57.46606995184122,True,False,EQ,331.85,True,20.0,1000.0,500.0,1,1.0,4.373699999999955,5.0,0.05,158453365.625,20.0,132,132,58,0,0,0,,Fails 20-session INR 50 crore liquidity screen | Historical coverage below 95% or fewer than 20 trades,100000.0,-30193.64712099709,69806.35287900291,-58943.30078174095,-0.2609349245926801,-0.45934884164110823,-0.4593488416411082,8863.591936241952,-0.0076250958556013,0.116288492706645,True,False
8877,,FISCHER,FISCHER,FISCHER MEDICAL VENTURE L,INE771F01041,turn_of_month,57.46193510726273,True,False,EQ,36.04,True,20.0,1000.0,500.0,13,,,5.0,0.01,23709658.155,20.0,69,69,0,0,0,0,,Below INR 100 pilot price floor or missing price | Fails 20-session INR 50 crore liquidity screen | Historical coverage below 95% or fewer than 20 trades,100000.0,-36040.00854915268,63959.99145084732,-51589.69928983939,-0.418753780600987,-0.39424800745292365,-0.3942480074529236,32830.24740848196,-0.0145563391215565,0.0956239870340356,True,False
8878,,MOKSH,,MOKSH,INE514Y01012,gap_continuation_050,57.457313810380896,True,False,,,False,,1000.0,500.0,0,,,5.0,,,,29,29,2,0,0,0,,Not listed in dated Zerodha MIS table | Below INR 100 pilot price floor or missing price | One share exceeds INR 500 cash cap | Fails 20-session INR 50 crore liquidity screen | Historical coverage below 95% or fewer than 20 trades,100000.0,-17446.895360001465,82553.10463999854,-26567.24442759315,-0.2924334299905576,-0.21828761589467804,-0.218287615894678,-112268.90183249336,-0.019484414846049,0.0158022690437601,True,False
8879,,CIPLA,CIPLA,CIPLA LTD,INE059A01026,volume_reversal,57.455854453470835,True,False,EQ,1385.0,True,20.0,1000.0,500.0,0,,,5.0,0.05,1004557975.7,20.0,111,111,73,0,0,0,,One share exceeds INR 500 cash cap,100000.0,-11386.169222164272,88613.83077783573,-43240.76646990421,-0.1462627694150531,-0.1959846337576684,-0.1959846337576682,-161386.16922216277,-0.0047111237989593,1.0,True,False
8880,,PROSTARM,PROSTARM,PROSTARM INFO SYSTEMS LTD,INE0BX301013,volume_continuation,57.44953057352726,True,False,EQ,134.73,True,20.0,1000.0,500.0,3,2.0,3.5589200000000067,5.0,0.01,22464920.475,20.0,21,21,7,0,0,0,,Fails 20-session INR 50 crore liquidity screen | Historical coverage below 95% or fewer than 20 trades,100000.0,-21051.86110693692,78948.13889306308,-27495.834617310727,-0.6164396777142888,-0.23725099174557274,-0.2372509917455727,-26226.464281540106,-0.0218912837466146,0.1243922204213938,True,False
8881,,WIMPLAST,,WIM PLAST LTD,INE015B01018,open_to_close,57.4461254074038,True,False,,,False,,1000.0,500.0,0,,,5.0,,,,33,33,0,0,0,0,,Not listed in dated Zerodha MIS table | Below INR 100 pilot price floor or missing price | One share exceeds INR 500 cash cap | Fails 20-session INR 50 crore liquidity screen | Historical coverage below 95% or fewer than 20 trades,100000.0,-21885.2102572452,78114.7897427548,-31632.28047940042,-0.7449155907434346,-0.23433574507704302,-0.2343357450770429,-8917.34440042128,-0.0132635314676701,0.0137763371150729,True,False
8882,,ABIRLANUVO,,ABIRLANUVO,INE069A01017,gap_continuation_050,57.4451525027971,True,False,,,False,,1000.0,500.0,0,,,5.0,,,,53,53,7,0,0,0,,Not listed in dated Zerodha MIS table | Below INR 100 pilot price floor or missing price | One share exceeds INR 500 cash cap | Fails 20-session INR 50 crore liquidity screen | Historical coverage below 95% or fewer than 20 trades,100000.0,-18378.56948452948,81621.43051547052,-34056.133444920284,-0.4081113054297953,-0.2134249686067876,-0.2134249686067877,-63608.87694595246,-0.0092609744189372,0.0846839546191248,True,False
8883,,BLUESTONE,BLUESTONE,BLUESTONE JEWEL LFSTL LTD,INE304W01038,turn_of_month,57.43834217055017,True,False,EQ,842.75,True,20.0,1000.0,500.0,0,,,5.0,0.05,667018188.3,20.0,75,75,0,0,0,0,,One share exceeds INR 500 cash cap | Historical coverage below 95% or fewer than 20 trades,100000.0,-17222.74128201147,82777.25871798853,-38767.36963795563,-0.2202885359787064,-0.34539725191597215,-0.3453972519159721,-63834.46289373317,-0.0083929688524585,0.1025121555915721,True,False
8884,,APOLLOHOSP,APOLLOHOSP,APOLLO HOSPITALS ENTER. L,INE437A01024,gap_fade_050,57.43785571824682,True,False,EQ,8650.0,True,20.0,1000.0,500.0,0,,,5.0,0.05,2573776312.0,20.0,888,888,619,0,0,0,,One share exceeds INR 500 cash cap,100000.0,167357.61192038836,267357.61192038836,-92366.59432190242,0.5811050664974378,-0.4612245529089266,-0.4612245529089267,-388722.31054289575,-0.0001059807193519,1.0,True,False
8885,,ATHERENERG,ATHERENERG,ATHER ENERGY LIMITED,INE0LEZ01016,volume_continuation,57.437612492095155,True,False,EQ,1584.0,True,20.0,1000.0,500.0,0,,,5.0,0.05,6006030799.75,20.0,28,28,5,0,0,0,,One share exceeds INR 500 cash cap | Historical coverage below 95% or fewer than 20 trades,100000.0,-9025.69057469997,90974.30942530003,-18719.28486848912,-0.1414381220358619,-0.15627699984114984,-0.1562769998411498,-403666.7755895866,-0.0160449333002643,0.1324959481361426,True,False
8886,,BBL,,BBL,INE464A01028,volume_reversal,57.4371260397918,True,False,,,False,,1000.0,500.0,0,,,5.0,,,,146,146,121,0,0,0,,Not listed in dated Zerodha MIS table | Below INR 100 pilot price floor or missing price | One share exceeds INR 500 cash cap | Fails 20-session INR 50 crore liquidity screen | Historical coverage below 95% or fewer than 20 trades,100000.0,3007.091066115652,103007.09106611565,-42637.05949554395,0.0891541621518832,-0.2267957410938768,-0.2267957410938766,-780019.7462852411,-0.0048072346462798,0.7649918962722853,True,False
