eq_rank,worklist_rank,symbol,current_symbol,company_name,isin,strategy,research_score,eq_screen_pass,worklist_pass,current_series,snapshot_price,broker_listed,mis_margin_percent,budget,notional_cap,cash_cap_shares,illustrative_risk_shares,illustrative_planned_loss,risk_budget,tick_size,recent_median_value,recent_sessions,number_of_trades,audited_trades,short_trades,restricted_trades,unknown_series_trades,non_eq_trades,screen_reasons,worklist_reasons,historical_initial_investment,net_pnl,historical_ending_value,pnl_30bps,sharpe,max_drawdown,original_max_drawdown,excess_pnl,confidence_95_low,coverage_ratio,intraday,execution_validated
15629,252,POWERGRID,POWERGRID,POWER GRID CORP. LTD.,INE752E01010,momentum_1d,26.302232816072387,True,True,EQ,266.0,True,20.0,1000.0,500.0,1,1.0,3.5119999999999774,5.0,0.05,2045111029.025,20.0,407,407,180,0,0,0,,,100000.0,-80509.76004660217,19490.23995339783,-96212.5678770909,-1.1317456503420469,-0.8050976004660216,-0.8050976004660216,-127472.31205769864,-0.0058555010239471,1.0,True,False
15650,253,CUB,CUB,CITY UNION BANK LTD,INE491A01021,reversal_5d,26.18597071557134,True,True,EQ,236.01,True,20.0,1000.0,500.0,2,1.0,3.1320200000000136,5.0,0.01,520786236.12,20.0,595,595,328,0,0,0,,,100000.0,-81098.18602922597,18901.813970774034,-98271.98198450926,-0.738305781608609,-0.8388427769581852,-0.8388427769581852,-156016.15626959264,-0.0045465373169818,1.0,True,False
15666,254,ONGC,ONGC,OIL AND NATURAL GAS CORP.,INE213A01029,momentum_1d,26.121272559225567,True,True,EQ,234.65,True,20.0,1000.0,500.0,2,1.0,3.1093000000000033,5.0,0.01,2775082213.085,20.0,552,552,266,0,0,0,,,100000.0,-81522.56779174483,18477.432208255166,-97992.90575714332,-0.8886374621705267,-0.8420747170819622,-0.8420747170819622,-126100.55150024797,-0.0047262797575001,1.0,True,False
15683,255,LTF,LTF,L&T FINANCE LIMITED,INE498L01015,gap_continuation_100,26.06751957970521,True,True,EQ,314.0,True,20.0,1000.0,500.0,1,1.0,4.098000000000023,5.0,0.05,1074454374.875,20.0,428,428,152,0,0,0,,,100000.0,-77654.61882744197,22345.38117255803,-96008.35349131828,-0.5951862460746596,-0.8412368166704248,-0.8412368166704247,-317211.5808527566,-0.0060628604119407,1.0,True,False
15691,256,LTF,LTF,L&T FINANCE LIMITED,INE498L01015,gap_fade_050,26.019847253976753,True,True,EQ,314.0,True,20.0,1000.0,500.0,1,1.0,4.098000000000023,5.0,0.05,1074454374.875,20.0,1082,1082,784,0,0,0,,,100000.0,-76497.49084766727,23502.50915233273,-99694.8494881225,-0.3852248526146692,-0.8023335557950959,-0.8023335557950959,-316054.452872982,-0.0025765219121413,1.0,True,False
15693,257,WELSPUNLIV,WELSPUNLIV,WELSPUN LIVING LIMITED,INE192B01031,volume_continuation,26.00574013717955,True,True,EQ,208.51,True,20.0,1000.0,500.0,2,1.0,2.7770200000000127,5.0,0.01,718406604.175,20.0,189,189,37,0,0,0,,,100000.0,-73102.86731618285,26897.13268381715,-87460.78136352188,-0.926257164286228,-0.795438979944213,-0.795438979944213,-369986.2522491032,-0.0107927042049124,1.0,True,False
15704,258,VEDL,VEDL,VEDANTA LIMITED,INE205A01025,gap_continuation_100,25.9699858928832,True,True,EQ,272.1,True,20.0,1000.0,500.0,1,1.0,3.5842000000000453,5.0,0.05,2725791271.35,20.0,627,627,233,0,0,0,,,100000.0,-74896.2298324362,25103.770167563795,-97979.32202912516,-0.5166919096501544,-0.8014561736883998,-0.8014561736883998,-436691.1250904974,-0.0040053740302249,1.0,True,False
15706,259,KTKBANK,KTKBANK,KARNATAKA BANK LIMITED,INE614B01018,turn_of_month,25.968769762124825,True,True,EQ,340.1,True,20.0,1000.0,500.0,1,1.0,4.510200000000034,5.0,0.05,875316394.0,20.0,723,723,0,0,0,0,,,100000.0,-76798.73993540407,23201.260064595932,-98728.96385402782,-0.6880062357560632,-0.8348004609229139,-0.8348004609229139,-195481.8950156181,-0.0033932427229831,1.0,True,False
15726,260,PNB,PNB,PUNJAB NATIONAL BANK,INE160A01022,turn_of_month,25.91136839032933,True,True,EQ,117.0,True,20.0,1000.0,500.0,4,3.0,4.642000000000006,5.0,0.01,1291402376.8049998,20.0,723,723,0,0,0,0,,,100000.0,-88628.10368841668,11371.896311583318,-99378.94177999457,-0.9249247976917522,-0.8965594986979659,-0.8965594986979659,-52722.57667204373,-0.0045059201090191,1.0,True,False
15727,261,KTKBANK,KTKBANK,KARNATAKA BANK LIMITED,INE614B01018,gap_continuation_100,25.90528773653743,True,True,EQ,340.1,True,20.0,1000.0,500.0,1,1.0,4.510200000000034,5.0,0.05,875316394.0,20.0,404,404,148,0,0,0,,,100000.0,-80205.21092889164,19794.78907110836,-96107.73471928216,-0.8124522143536185,-0.8275240711356997,-0.8275240711356997,-198888.36600910564,-0.006363801442078,1.0,True,False
15757,262,BANKBARODA,BANKBARODA,BANK OF BARODA,INE028A01039,turn_of_month,25.763000437807072,True,True,EQ,239.0,True,20.0,1000.0,500.0,2,1.0,3.1679999999999864,5.0,0.01,1806686690.8600001,20.0,723,723,0,0,0,0,,,100000.0,-84410.21978750898,15589.780212491023,-99147.40075230322,-0.8457992059955046,-0.8527639334717646,-0.8527639334717646,-98974.30556890076,-0.0039913849544575,1.0,True,False
15778,263,BPCL,BPCL,BHARAT PETROLEUM CORP  LT,INE029A01011,turn_of_month,25.690275818456,True,True,EQ,315.7,True,20.0,1000.0,500.0,1,1.0,4.151400000000034,5.0,0.05,1504042323.325,20.0,723,723,0,0,0,0,,,100000.0,-79845.46978916104,20154.53021083896,-98896.36554974856,-0.871127418793346,-0.8037652330905238,-0.8037652330905238,-141053.10904999112,-0.0034626847842181,1.0,True,False
15787,264,CUB,CUB,CITY UNION BANK LTD,INE491A01021,reversal_1d,25.635549934328942,True,True,EQ,236.01,True,20.0,1000.0,500.0,2,1.0,3.1320200000000136,5.0,0.01,520786236.12,20.0,662,662,352,0,0,0,,,100000.0,-82457.27343324886,17542.72656675114,-98774.43222178788,-0.6994959106529235,-0.8569480107738857,-0.8569480107738857,-157375.24367361554,-0.0043123340968743,1.0,True,False
15800,265,ENGINERSIN,ENGINERSIN,ENGINEERS INDIA LTD,INE510A01028,turn_of_month,25.581553728656903,True,True,EQ,279.45,True,20.0,1000.0,500.0,1,1.0,3.6489,5.0,0.05,643467907.135,20.0,722,722,0,0,0,0,,,100000.0,-80028.2870347633,19971.7129652367,-98902.32058350858,-0.6893899683743167,-0.8247003082431136,-0.8247003082431136,-187848.2006193032,-0.0036989369647244,1.0,True,False
15847,266,WELSPUNLIV,WELSPUNLIV,WELSPUN LIVING LIMITED,INE192B01031,reversal_5d,25.385756676557868,True,True,EQ,208.51,True,20.0,1000.0,500.0,2,1.0,2.7770200000000127,5.0,0.01,718406604.175,20.0,934,934,503,0,0,0,,,100000.0,-78025.72642076634,21974.27357923366,-99484.02470110236,-0.3282503045409489,-0.8902312541822042,-0.8902312541822042,-374909.1113536866,-0.0031855343363061,1.0,True,False
15907,267,MOTHERSON,MOTHERSON,SAMVRDHNA MTHRSN INTL LTD,INE775A01035,reversal_5d,25.158826677044317,True,True,EQ,160.7,True,20.0,1000.0,500.0,3,2.0,4.222800000000046,5.0,0.01,1970325383.705,20.0,783,783,406,0,0,0,,,100000.0,-83782.00963278253,16217.99036721747,-99302.82671747672,-0.6272871177900036,-0.8690804108177967,-0.8690804108177967,-158267.12995603902,-0.0038670332096196,1.0,True,False
15922,268,PFC,PFC,POWER FIN CORP LTD.,INE134E01011,reversal_5d,25.102398209855526,True,True,EQ,355.6,True,20.0,1000.0,500.0,1,1.0,4.691200000000012,5.0,0.05,3151134941.3,20.0,743,743,410,0,0,0,,,100000.0,-78178.31513804181,21821.684861958187,-98897.17066975062,-0.5840188139702698,-0.8196066174588459,-0.8196066174588459,-289372.0186798009,-0.0035758391368841,1.0,True,False
15924,269,SAIL,SAIL,STEEL AUTHORITY OF INDIA,INE114A01011,reversal_5d,25.097290460670333,True,True,EQ,196.8,True,20.0,1000.0,500.0,2,1.0,2.603600000000008,5.0,0.01,3778441048.885,20.0,894,894,475,0,0,0,,,100000.0,-78457.30368933399,21542.69631066601,-99406.00393325817,-0.4090287767674739,-0.8415700149986536,-0.8415700149986536,-378457.3036893311,-0.0032329929369589,1.0,True,False
15933,270,TMPV,TMPV,TATA MOTORS PASS VEH LTD,INE155A01022,turn_of_month,25.063968477890747,True,True,EQ,311.5,True,20.0,1000.0,500.0,1,1.0,4.093000000000023,5.0,0.05,2618626895.5,20.0,723,723,0,0,0,0,,,100000.0,-85606.75731014332,14393.242689856677,-99212.99192941668,-0.9569232515858268,-0.8772003948084088,-0.8772003948084088,-86120.46047808164,-0.0040368108787008,1.0,True,False
15945,271,CROMPTON,CROMPTON,CROMPT GREA CON ELEC LTD,INE299U01018,turn_of_month,24.968867052585495,True,True,EQ,232.4,True,20.0,1000.0,500.0,2,1.0,3.074799999999993,5.0,0.01,847721314.9200001,20.0,723,723,0,0,0,0,,,100000.0,-81842.27693264223,18157.723067357772,-99006.09608214094,-0.9521255477517712,-0.8324951898463532,-0.8324951898463532,-126024.09511446024,-0.0035906818738294,1.0,True,False
15952,272,IFCI,IFCI,IFCI LTD,INE039A01010,volume_continuation,24.937490879019315,True,True,EQ,101.38,True,20.0,1000.0,500.0,4,3.0,4.008280000000015,5.0,0.01,3490384221.1400003,20.0,201,201,35,0,0,0,,,100000.0,-84627.89582893024,15372.104171069761,-93190.5697147073,-0.694026141429531,-0.8639509866581458,-0.8639509866581458,-287757.3922318061,-0.0151233677877143,1.0,True,False
15962,273,PFC,PFC,POWER FIN CORP LTD.,INE134E01011,gap_fade_100,24.923626988373794,True,True,EQ,355.6,True,20.0,1000.0,500.0,1,1.0,4.691200000000012,5.0,0.05,3151134941.3,20.0,343,343,201,0,0,0,,,100000.0,-80034.63717330892,19965.362826691082,-94986.68258355724,-0.8143921988343461,-0.8082677857604765,-0.8082677857604765,-291228.34071506804,-0.0074512732987733,1.0,True,False
15975,274,UNIONBANK,UNIONBANK,UNION BANK OF INDIA,INE692A01016,gap_continuation_100,24.837524930680544,True,True,EQ,187.22,True,20.0,1000.0,500.0,2,2.0,4.948880000000009,5.0,0.01,1686478721.005,20.0,508,508,166,0,0,0,,,100000.0,-88133.59915086212,11866.400849137877,-98465.61109031856,-0.8976242485401771,-0.9279711757921947,-0.9279711757921948,-90486.8763425082,-0.0063423514790726,1.0,True,False
15977,275,BPCL,BPCL,BHARAT PETROLEUM CORP  LT,INE029A01011,gap_continuation_100,24.83630879992217,True,True,EQ,315.7,True,20.0,1000.0,500.0,1,1.0,4.151400000000034,5.0,0.05,1504042323.325,20.0,436,436,167,0,0,0,,,100000.0,-84413.42964576605,15586.570354233947,-97306.55980531528,-0.9747975430597624,-0.8513616377219244,-0.8513616377219244,-145621.06890659616,-0.0064021526032465,1.0,True,False
15982,276,FEDERALBNK,FEDERALBNK,FEDERAL BANK LTD,INE171A01029,momentum_1d,24.80055455562582,True,True,EQ,343.0,True,20.0,1000.0,500.0,1,1.0,4.515999999999978,5.0,0.05,1485111743.85,20.0,631,631,288,0,0,0,,,100000.0,-76575.90136353552,23424.098636464478,-98144.98803818086,-0.5724804466143761,-0.7878336887228827,-0.7878336887228826,-490819.0035260987,-0.0040335596087831,1.0,True,False
15991,277,BANKBARODA,BANKBARODA,BANK OF BARODA,INE028A01039,gap_continuation_100,24.750936420683953,True,True,EQ,239.0,True,20.0,1000.0,500.0,2,1.0,3.1679999999999864,5.0,0.01,1806686690.8600001,20.0,453,453,178,0,0,0,,,100000.0,-88664.22574791698,11335.774252083022,-98173.3580341973,-0.864490093364227,-0.9215990316396776,-0.9215990316396776,-103228.31152930876,-0.0072839099038041,1.0,True,False
15997,278,POWERGRID,POWERGRID,POWER GRID CORP. LTD.,INE752E01010,turn_of_month,24.73488349467335,True,True,EQ,266.0,True,20.0,1000.0,500.0,1,1.0,3.5119999999999774,5.0,0.05,2045111029.025,20.0,723,723,0,0,0,0,,,100000.0,-80580.8830531913,19419.116946808703,-98936.5936544124,-1.116528735442437,-0.8097255287909345,-0.8097255287909345,-127543.43506428775,-0.0033215881369055,1.0,True,False
16033,279,TMPV,TMPV,TATA MOTORS PASS VEH LTD,INE155A01022,momentum_1d,24.561706474680157,True,True,EQ,311.5,True,20.0,1000.0,500.0,1,1.0,4.093000000000023,5.0,0.05,2618626895.5,20.0,729,729,356,0,0,0,,,100000.0,-87489.05850709796,12510.941492902042,-99332.71951840878,-0.8692930049442643,-0.9068423976974214,-0.9068423976974214,-88002.76167503628,-0.0043522953796086,1.0,True,False
16049,280,ONGC,ONGC,OIL AND NATURAL GAS CORP.,INE213A01029,momentum_5d,24.504791555188014,True,True,EQ,234.65,True,20.0,1000.0,500.0,2,1.0,3.1093000000000033,5.0,0.01,2775082213.085,20.0,532,532,258,0,0,0,,,100000.0,-84911.21277390793,15088.78722609207,-98225.54508530248,-1.0390899285645057,-0.8494133011368057,-0.8494133011368057,-129489.19648241106,-0.0052481117232833,1.0,True,False
16053,281,MOTHERSON,MOTHERSON,SAMVRDHNA MTHRSN INTL LTD,INE775A01035,momentum_5d,24.48922508148076,True,True,EQ,160.7,True,20.0,1000.0,500.0,3,2.0,4.222800000000046,5.0,0.01,1970325383.705,20.0,783,783,377,0,0,0,,,100000.0,-85250.6814419731,14749.318558026906,-99366.1644621564,-0.6694329221203004,-0.8593127448253888,-0.8593127448253888,-159735.80176522955,-0.0039975086996285,1.0,True,False
16071,282,NTPC,NTPC,NTPC LTD,INE733E01010,turn_of_month,24.44739018339252,True,True,EQ,332.5,True,20.0,1000.0,500.0,1,1.0,4.3750000000000115,5.0,0.05,2596856663.35,20.0,723,723,0,0,0,0,,,100000.0,-77547.42416586823,22452.57583413177,-98769.77454448298,-1.0070593181435208,-0.7880599708230658,-0.7880599708230658,-184943.22485530688,-0.0031239804703002,1.0,True,False
16089,283,MOTHERSON,MOTHERSON,SAMVRDHNA MTHRSN INTL LTD,INE775A01035,gap_continuation_100,24.373449433283067,True,True,EQ,160.7,True,20.0,1000.0,500.0,3,2.0,4.222800000000046,5.0,0.01,1970325383.705,20.0,481,481,174,0,0,0,,,100000.0,-85504.81746209253,14495.182537907473,-97909.7530961451,-0.7997405726473676,-0.9041851561428002,-0.9041851561428002,-159989.937785349,-0.0063038368853313,1.0,True,False
16100,284,GAIL,GAIL,GAIL (INDIA) LTD,INE129A01019,momentum_1d,24.349613270418835,True,True,EQ,173.4,True,20.0,1000.0,500.0,2,2.0,4.583600000000036,5.0,0.01,1109878265.1999998,20.0,632,632,309,0,0,0,,,100000.0,-85474.92605196619,14525.073948033809,-98856.2682666532,-0.9305313069860736,-0.8663884804741785,-0.8663884804741785,-123089.83900444023,-0.004614893758669,1.0,True,False
16101,285,GAIL,GAIL,GAIL (INDIA) LTD,INE129A01019,gap_continuation_100,24.348640365812134,True,True,EQ,173.4,True,20.0,1000.0,500.0,2,2.0,4.583600000000036,5.0,0.01,1109878265.1999998,20.0,360,360,123,0,0,0,,,100000.0,-86122.45559799924,13877.544402000756,-96748.97493586324,-1.2248032422584352,-0.8626561205919728,-0.8626561205919728,-123737.3685504733,-0.0077581807703034,1.0,True,False
16105,286,MARKSANS,MARKSANS,MARKSANS PHARMA LIMITED,INE750C01026,reversal_5d,24.324074524492875,True,True,EQ,326.75,True,20.0,1000.0,500.0,1,1.0,4.2935,5.0,0.05,723088181.3,20.0,997,997,532,0,0,0,,,100000.0,-78751.08239553374,21248.91760446626,-99612.6446191522,-0.2694011966881296,-0.8649828399472599,-0.8649828399472599,-781088.1057657688,-0.003116167685237,1.0,True,False
16113,287,VEDL,VEDL,VEDANTA LIMITED,INE205A01025,momentum_5d,24.299508683173617,True,True,EQ,272.1,True,20.0,1000.0,500.0,1,1.0,3.5842000000000453,5.0,0.05,2725791271.35,20.0,780,780,329,0,0,0,,,100000.0,-77946.79681335321,22053.203186646788,-99039.12372465694,-0.5606537777542216,-0.7807728794100384,-0.7807728794100384,-439741.6920714144,-0.0034076497162446,1.0,True,False
16116,288,FEDERALBNK,FEDERALBNK,FEDERAL BANK LTD,INE171A01029,turn_of_month,24.286617697134798,True,True,EQ,343.0,True,20.0,1000.0,500.0,1,1.0,4.515999999999978,5.0,0.05,1485111743.85,20.0,723,723,0,0,0,0,,,100000.0,-73076.32284423895,26923.67715576105,-98523.97182438214,-0.6949892960106834,-0.7521389940324122,-0.7521389940324124,-487319.4250068021,-0.0030707864622644,1.0,True,False
16138,289,MRPL,MRPL,MRPL,INE103A01014,turn_of_month,24.217298243907187,True,True,EQ,174.83,True,20.0,1000.0,500.0,2,2.0,4.609320000000018,5.0,0.01,1066722579.155,20.0,723,723,0,0,0,0,,,100000.0,-82760.56584297318,17239.434157026815,-99057.03045924829,-0.6492310239426442,-0.8965654074398339,-0.8965654074398339,-198145.18122758807,-0.0040539569197116,1.0,True,False
16144,290,FEDERALBNK,FEDERALBNK,FEDERAL BANK LTD,INE171A01029,momentum_5d,24.20246144865496,True,True,EQ,343.0,True,20.0,1000.0,500.0,1,1.0,4.515999999999978,5.0,0.05,1485111743.85,20.0,550,550,231,0,0,0,,,100000.0,-77703.7322521398,22296.267747860198,-97557.3996474344,-0.6239704476321205,-0.8097101931109385,-0.8097101931109385,-491946.83441470296,-0.0046645328825091,1.0,True,False
16156,291,BANKINDIA,BANKINDIA,BANK OF INDIA,INE084A01016,momentum_1d,24.166220752055267,True,True,EQ,145.0,True,20.0,1000.0,500.0,3,2.0,3.8299999999999774,5.0,0.01,754397260.855,20.0,889,889,429,0,0,0,,,100000.0,-90681.62629968094,9318.373700319062,-99738.75624600626,-0.717286985137639,-0.9079733691529865,-0.9079733691529864,-87508.86947751175,-0.0041670560204009,1.0,True,False
16264,292,MRPL,MRPL,MRPL,INE103A01014,reversal_1d,23.75516855572311,True,True,EQ,174.83,True,20.0,1000.0,500.0,2,2.0,4.609320000000018,5.0,0.01,1066722579.155,20.0,829,829,415,0,0,0,,,100000.0,-86452.55669772928,13547.443302270724,-99516.35877621062,-0.5098672292298563,-0.9213685979529374,-0.9213685979529374,-201837.17208234424,-0.0041153949212928,1.0,True,False
16266,293,NTPC,NTPC,NTPC LTD,INE733E01010,momentum_1d,23.740331760470887,True,True,EQ,332.5,True,20.0,1000.0,500.0,1,1.0,4.3750000000000115,5.0,0.05,2596856663.35,20.0,439,439,195,0,0,0,,,100000.0,-82298.48972675514,17701.510273244858,-96975.49363251276,-1.1564342230308402,-0.8271480543441143,-0.8271480543441142,-189694.29041619375,-0.0056990817328852,1.0,True,False
16277,294,FEDERALBNK,FEDERALBNK,FEDERAL BANK LTD,INE171A01029,reversal_1d,23.701415576202752,True,True,EQ,343.0,True,20.0,1000.0,500.0,1,1.0,4.515999999999978,5.0,0.05,1485111743.85,20.0,631,631,343,0,0,0,,,100000.0,-78503.7687896636,21496.231210336395,-98298.13302846116,-0.6165119060510322,-0.8125434578911428,-0.8125434578911428,-492746.8709522268,-0.0041822966526208,1.0,True,False
16281,295,MANAPPURAM,MANAPPURAM,MANAPPURAM FINANCE LTD,INE522D01027,turn_of_month,23.69363233934913,True,True,EQ,339.7,True,20.0,1000.0,500.0,1,1.0,4.459400000000023,5.0,0.05,1569912665.4250002,20.0,723,723,0,0,0,0,,,100000.0,-78100.69853547463,21899.30146452537,-98800.65699856596,-0.6855198193094599,-0.7851818840736222,-0.7851818840736222,-387271.7743732146,-0.003509985663308,1.0,True,False
16308,296,KTKBANK,KTKBANK,KARNATAKA BANK LIMITED,INE614B01018,reversal_1d,23.5691005496911,True,True,EQ,340.1,True,20.0,1000.0,500.0,1,1.0,4.510200000000034,5.0,0.05,875316394.0,20.0,685,685,350,0,0,0,,,100000.0,-83641.93910663835,16358.060893361646,-98958.16123492716,-0.7360567860659694,-0.8774538527348538,-0.8774538527348538,-202325.09418685237,-0.004251399825022,1.0,True,False
16323,297,VEDL,VEDL,VEDANTA LIMITED,INE205A01025,gap_fade_100,23.493943668823274,True,True,EQ,272.1,True,20.0,1000.0,500.0,1,1.0,3.5842000000000453,5.0,0.05,2725791271.35,20.0,627,627,394,0,0,0,,,100000.0,-80252.80216436833,19747.19783563167,-98412.03424158314,-0.6249135010606743,-0.8228201927905456,-0.8228201927905457,-442047.6974224295,-0.004385997510914,1.0,True,False
16335,298,CROMPTON,CROMPTON,CROMPT GREA CON ELEC LTD,INE299U01018,momentum_1d,23.425110667899013,True,True,EQ,232.4,True,20.0,1000.0,500.0,2,1.0,3.074799999999993,5.0,0.01,847721314.9200001,20.0,607,607,285,0,0,0,,,100000.0,-86473.89191351704,13526.108086482956,-98822.9836906297,-1.0015175189309404,-0.8814988028626805,-0.8814988028626805,-130655.71009533505,-0.0048796983651404,1.0,True,False
16342,299,SAIL,SAIL,STEEL AUTHORITY OF INDIA,INE114A01011,gap_continuation_100,23.391302232816074,True,True,EQ,196.8,True,20.0,1000.0,500.0,2,1.0,2.603600000000008,5.0,0.01,3778441048.885,20.0,561,561,198,0,0,0,,,100000.0,-81692.82591710253,18307.174082897473,-98083.23597992092,-0.5718938191303782,-0.9105519014736809,-0.9105519014736808,-381692.82591709954,-0.0051723126950291,1.0,True,False
16351,300,LTF,LTF,L&T FINANCE LIMITED,INE498L01015,reversal_5d,23.347521525514427,True,True,EQ,314.0,True,20.0,1000.0,500.0,1,1.0,4.098000000000023,5.0,0.05,1074454374.875,20.0,785,785,438,0,0,0,,,100000.0,-82319.30624131914,17680.693758680864,-99245.77060932704,-0.580067697994227,-0.8527872850442035,-0.8527872850442035,-321876.26826663385,-0.0037669958781922,1.0,True,False
16376,301,INDUSTOWER,INDUSTOWER,INDUS TOWERS LIMITED,INE121J01017,momentum_1d,23.218368438974558,True,True,EQ,376.8,True,20.0,1000.0,500.0,1,1.0,4.9636,5.0,0.05,1780856495.225,20.0,732,732,340,0,0,0,,,100000.0,-91256.89259340864,8743.107406591356,-99540.17124723268,-0.7669906690577671,-0.9246150315778775,-0.9246150315778776,-103651.50877444724,-0.0051243011131876,1.0,True,False
16380,302,PETRONET,PETRONET,PETRONET LNG LIMITED,INE347G01014,momentum_5d,23.2088826190592,True,True,EQ,288.1,True,20.0,1000.0,500.0,1,1.0,3.776200000000023,5.0,0.05,504148000.35,20.0,393,393,174,0,0,0,,,100000.0,-85588.30919290672,14411.690807093284,-97041.60505917032,-1.2520293694394593,-0.8605450647060795,-0.8605450647060795,-159152.7242548329,-0.0069398091214224,1.0,True,False
16451,303,LTF,LTF,L&T FINANCE LIMITED,INE498L01015,reversal_1d,22.9221189862334,True,True,EQ,314.0,True,20.0,1000.0,500.0,1,1.0,4.098000000000023,5.0,0.05,1074454374.875,20.0,818,818,435,0,0,0,,,100000.0,-82084.8081710301,17915.191828969895,-99330.32884203552,-0.6163910363303394,-0.8463829526739808,-0.8463829526739808,-321641.7701963448,-0.0035450654765412,1.0,True,False
16489,304,PETRONET,PETRONET,PETRONET LNG LIMITED,INE347G01014,turn_of_month,22.78104781826142,True,True,EQ,288.1,True,20.0,1000.0,500.0,1,1.0,3.776200000000023,5.0,0.05,504148000.35,20.0,722,722,0,0,0,0,,,100000.0,-83356.82792784575,16643.17207215425,-99085.57309569136,-1.130629524898598,-0.8462029094896104,-0.8462029094896104,-156921.24298977194,-0.0036085972934972,1.0,True,False
16571,305,MARKSANS,MARKSANS,MARKSANS PHARMA LIMITED,INE750C01026,volume_continuation,22.459989298049326,True,True,EQ,326.75,True,20.0,1000.0,500.0,1,1.0,4.2935,5.0,0.05,723088181.3,20.0,185,185,39,0,0,0,,,100000.0,-82865.19256293919,17134.80743706081,-91901.76378979073,-0.7579979085757949,-0.8528966796810216,-0.8528966796810216,-785202.2159331741,-0.0152369676991388,1.0,True,False
16577,306,TATAPOWER,TATAPOWER,TATA POWER CO LTD,INE245A01021,turn_of_month,22.444179598190395,True,True,EQ,368.0,True,20.0,1000.0,500.0,1,1.0,4.845999999999977,5.0,0.05,1580684879.8,20.0,723,723,0,0,0,0,,,100000.0,-77793.33007965315,22206.669920346845,-98783.52701521372,-0.8038024470065599,-0.78728420831865,-0.78728420831865,-441256.1345562808,-0.0033408319409516,1.0,True,False
16586,307,MRPL,MRPL,MRPL,INE103A01014,momentum_1d,22.40574986622562,True,True,EQ,174.83,True,20.0,1000.0,500.0,2,2.0,4.609320000000018,5.0,0.01,1066722579.155,20.0,829,829,414,0,0,0,,,100000.0,-89408.64356470776,10591.35643529224,-99622.23472033418,-0.5947264907403743,-0.8941378714835319,-0.8941378714835319,-204793.25894932268,-0.0044234238678922,1.0,True,False
16621,308,BANKINDIA,BANKINDIA,BANK OF INDIA,INE084A01016,reversal_5d,22.23938317847935,True,True,EQ,145.0,True,20.0,1000.0,500.0,3,2.0,3.8299999999999774,5.0,0.01,754397260.855,20.0,896,896,463,0,0,0,,,100000.0,-92624.92697476636,7375.073025233636,-99799.12760763384,-0.820970698378994,-0.9406257204089754,-0.9406257204089754,-89452.17015259717,-0.0043841567915206,1.0,True,False
16628,309,SAMMAANCAP,SAMMAANCAP,SAMMAAN CAPITAL LIMITED,INE148I01020,reversal_1d,22.211655397188306,True,True,EQ,158.39,True,20.0,1000.0,500.0,3,2.0,4.163560000000025,5.0,0.01,963280553.225,20.0,1022,1022,511,0,0,0,,,100000.0,-98359.47432132228,1640.5256786777172,-99973.2358771826,-0.8982551047282367,-0.9861627158073284,-0.9861627158073284,-29549.604174210603,-0.0056078103413587,1.0,True,False
16637,310,SAMMAANCAP,SAMMAANCAP,SAMMAAN CAPITAL LIMITED,INE148I01020,gap_continuation_100,22.190251495840833,True,True,EQ,158.39,True,20.0,1000.0,500.0,3,2.0,4.163560000000025,5.0,0.01,963280553.225,20.0,573,573,210,0,0,0,,,100000.0,-98369.32729537242,1630.6727046275773,-99839.04321726624,-1.0453239923152189,-0.9883058654010632,-0.9883058654010632,-29559.457148260743,-0.0098066221792808,1.0,True,False
16646,311,MANAPPURAM,MANAPPURAM,MANAPPURAM FINANCE LTD,INE522D01027,reversal_5d,22.111932675001217,True,True,EQ,339.7,True,20.0,1000.0,500.0,1,1.0,4.459400000000023,5.0,0.05,1569912665.4250002,20.0,793,793,463,0,0,0,,,100000.0,-84408.7511267908,15591.248873209202,-99356.3230001278,-0.5729589812900369,-0.8624927842455223,-0.8624927842455223,-393579.82696453074,-0.0039721219261538,1.0,True,False
16671,312,ONGC,ONGC,OIL AND NATURAL GAS CORP.,INE213A01029,turn_of_month,22.028019652673056,True,True,EQ,234.65,True,20.0,1000.0,500.0,2,1.0,3.1093000000000033,5.0,0.01,2775082213.085,20.0,723,723,0,0,0,0,,,100000.0,-87289.692317488,12710.307682511993,-99305.297181295,-1.145785817940347,-0.8783385677828868,-0.8783385677828868,-131867.67602599115,-0.0040941419991278,1.0,True,False
16725,313,BANKINDIA,BANKINDIA,BANK OF INDIA,INE084A01016,gap_continuation_100,21.802792236221237,True,True,EQ,145.0,True,20.0,1000.0,500.0,3,2.0,3.8299999999999774,5.0,0.01,754397260.855,20.0,495,495,167,0,0,0,,,100000.0,-93895.49366918982,6104.506330810182,-99170.83272305214,-1.0762877549117582,-0.9473592322883123,-0.9473592322883124,-90722.73684702064,-0.0080139593551347,1.0,True,False
16784,314,PETRONET,PETRONET,PETRONET LNG LIMITED,INE347G01014,gap_continuation_100,21.516028603395437,True,True,EQ,288.1,True,20.0,1000.0,500.0,1,1.0,3.776200000000023,5.0,0.05,504148000.35,20.0,279,279,122,0,0,0,,,100000.0,-89170.41813349412,10829.581866505876,-96493.26208927386,-1.524801974654052,-0.8989275241358962,-0.8989275241358962,-162734.8331954203,-0.0106223224787644,1.0,True,False
